"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"Hydroxyacid.oxoacid.transhydrogenase..1.1.99.24.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Transferred.entry..1.1.5.8..1.1.99.25."," 0"," 0"," 0"," 0"," 2"," 4"," 1"," 5"," 0"," 0","10"," 3"," 9"," 2"," 0"," 6"," 0"
"Glucose.fructose.oxidoreductase..1.1.99.28.","0","0","0","0","5","0","2","3","4","0","8","0","6","1","0","4","0"
"Gluconate.2.dehydrogenase..acceptor...1.1.99.3."," 0"," 0"," 0"," 6","16","22"," 5","11","20"," 0","98","14","43","16","10","29"," 0"
"X.S..mandelate.dehydrogenase..1.1.99.31.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"L.sorbose.1.dehydrogenase..1.1.99.32.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Formate.dehydrogenase..acceptor...1.1.99.33.","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0"
"Soluble.quinoprotein.glucose.dehydrogenase..1.1.99.35.","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dehydrogluconate.dehydrogenase..1.1.99.4.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0"
"Transferred.entry..1.1.5.3..1.1.99.5.","0","0","0","0","1","0","0","1","0","0","3","0","1","0","0","1","0"
"Transferred.entry..1.1.2.7.and.1.1.2.8..1.1.99.8.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Oxidoreductases....Acting.on.diphenols.and.related.substances.as.donors....With.a.cytochrome.as.acceptor..1.10.2...","0","0","0","0","1","0","0","0","2","1","3","0","4","2","1","4","0"
"Quinol..cytochrome.c.reductase..1.10.2.2."," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 5"," 0"," 0","20"," 0","10"," 8"," 6","19"," 0"
"Oxidoreductases....Acting.on.diphenols.and.related.substances.as.donors....With.oxygen.as.acceptor..1.10.3...","  3","  2","  0"," 16"," 47"," 44"," 36"," 33"," 56"," 25","191"," 45","112"," 69"," 58","120","  9"
"Ubiquinol.oxidase..H....transporting...1.10.3.10.","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0"
"Laccase..1.10.3.2.","0","0","0","0","2","0","0","3","0","2","4","0","2","4","0","1","0"
"L.ascorbate.oxidase..1.10.3.3.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Photosystem.II..1.10.3.9.","0","0","0","0","7","3","0","0","6","1","0","0","2","0","0","0","0"
"Plastoquinol..plastocyanin.reductase..1.10.9.1.","0","0","0","0","0","0","1","0","0","0","0","0","0","4","3","0","0"
"Transferred.entry..1.10.9.1..1.10.99.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Ribosyldihydronicotinamide.dehydrogenase..quinone...1.10.99.2."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10"," 1"," 6"," 3"," 1"," 4"," 0"
"Oxidoreductases....Acting.on.a.peroxide.as.acceptor..1.11.....","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Oxidoreductases....Acting.on.a.peroxide.as.acceptor....Peroxidases..1.11.1..."," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 3"," 3"," 3","17"," 2","12"," 8"," 3","11"," 1"
"NADH.peroxidase..1.11.1.1.","0","0","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0"
"Chloride.peroxidase..1.11.1.10."," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 2"," 6"," 0","12"," 2","10"," 9","13"," 8"," 0"
"Manganese.peroxidase..1.11.1.13.","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Peroxiredoxin..1.11.1.15."," 0"," 0"," 0"," 0","16","11"," 6","11"," 0"," 4","72"," 2","35","21","25","46"," 0"
"Catalase.peroxidase..1.11.1.21."," 0"," 0"," 0"," 0","15"," 1","11","17","15","12","84","10","48","52","30","79"," 5"
"Cytochrome.c.peroxidase..1.11.1.5."," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 0","11"," 0"," 4"," 5"," 1"," 1"," 0"
"Catalase..1.11.1.6.","  0","  0","  0","  0"," 84"," 14"," 28"," 19"," 44"," 25","179"," 21"," 89"," 71"," 65"," 81","  5"
"Peroxidase..1.11.1.7.","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","2","0"
"Glutathione.peroxidase..1.11.1.9.","0","0","0","0","0","0","0","0","3","0","5","0","0","0","0","0","0"
"Oxidoreductases....Acting.on.hydrogen.as.donor..1.12.....","0","0","0","0","0","0","1","0","1","0","2","0","0","0","0","3","0"
"Hydrogen.dehydrogenase..1.12.1.2.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrogen.dehydrogenase..NADP......1.12.1.3.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Cytochrome.c3.hydrogenase..1.12.2.1.","0","0","0","0","1","0","0","0","0","0","0","0","1","1","3","9","0"
"Hydrogen.quinone.oxidoreductase..1.12.5.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"Ferredoxin.hydrogenase..1.12.7.2.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Coenzyme.F420.hydrogenase..1.12.98.1.","0","0","0","0","0","0","0","1","0","0","2","0","2","2","1","0","0"
"Hydrogenase..acceptor...1.12.99.6."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10"," 0"
"Oxidoreductases....Acting.on.single.donors.with.incorporation.of.molecular.oxygen..1.13.....","0","0","0","1","0","0","1","0","0","0","0","2","3","4","9","1","1"
"Oxidoreductases....Acting.on.single.donors.with.incorporation.of.molecular.oxygen....With.incorporation.of.two.atoms.of.oxygen..1.13.11..."," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 1"," 0"," 0","10"," 0"," 5","14"," 0"," 7"," 0"
"Catechol.1.2.dioxygenase..1.13.11.1.","0","0","0","0","5","4","1","3","1","1","9","0","6","1","0","7","0"
"Tryptophan.2.3.dioxygenase..1.13.11.11."," 0"," 1"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0","26"," 1"," 4"," 9"," 4","18"," 1"
"X3.4.dihydroxyphenylacetate.2.3.dioxygenase..1.13.11.15.","0","0","0","0","0","6","1","1","1","0","4","0","3","8","6","3","0"
"X3.carboxyethylcatechol.2.3.dioxygenase..1.13.11.16.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Catechol.2.3.dioxygenase..1.13.11.2.","0","0","0","1","0","0","2","1","0","1","0","0","4","1","2","2","1"
"Cysteine.dioxygenase..1.13.11.20.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Quercetin.2.3.dioxygenase..1.13.11.24."," 0"," 2"," 0"," 2"," 1"," 0"," 4"," 4"," 2"," 0"," 7"," 0"," 5","10"," 1"," 2"," 2"
"X4.hydroxyphenylpyruvate.dioxygenase..1.13.11.27."," 0"," 0"," 0"," 0","16"," 0"," 7","14","13"," 2","57"," 1","57","31"," 9","38"," 0"
"Protocatechuate.3.4.dioxygenase..1.13.11.3."," 0"," 0"," 0"," 0"," 5"," 0"," 3"," 4"," 0"," 0"," 8"," 0"," 5"," 5"," 3","12"," 1"
"Transferred.entry..1.13.12.16..1.13.11.32.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Arachidonate.15.lipoxygenase..1.13.11.33.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Hydroxyquinol.1.2.dioxygenase..1.13.11.37.","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","2","0"
"Biphenyl.2.3.diol.1.2.dioxygenase..1.13.11.39.","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0"
"Gentisate.1.2.dioxygenase..1.13.11.4."," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0","15"," 1"," 2","12"," 2","11"," 3"
"X2.4..dihydroxyacetophenone.dioxygenase..1.13.11.41.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Deleted.entry..1.13.11.42.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Chlorite.O.2..lyase..1.13.11.49.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Homogentisate.1.2.dioxygenase..1.13.11.5."," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 5"," 0","16"," 0"," 6","11"," 0","22"," 0"
"X9.cis.epoxycarotenoid.dioxygenase..1.13.11.51.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Acireductone.dioxygenase..Fe.2...requiring...1.13.11.54.","0","0","0","0","0","1","0","0","0","0","5","0","4","0","2","0","0"
"X3.hydroxyanthranilate.3.4.dioxygenase..1.13.11.6.","0","0","0","0","0","1","0","1","0","0","5","0","1","1","0","1","0"
"Protocatechuate.4.5.dioxygenase..1.13.11.8.","0","0","0","1","0","0","0","2","1","1","2","2","8","0","0","6","0"
"Oxidoreductases....Acting.on.single.donors.with.incorporation.of.molecular.oxygen....With.incorporation.of.one.atom.of.oxygen..1.13.12...","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0"
"Nitronate.monooxygenase..1.13.12.16."," 0"," 0"," 0"," 0"," 3"," 0"," 1"," 5"," 2"," 2","14"," 6","18","12"," 8","19"," 2"
"Lysine.2.monooxygenase..1.13.12.2.","0","0","0","0","9","1","0","0","5","0","0","0","1","0","1","0","0"
"Tryptophan.2.monooxygenase..1.13.12.3.","0","1","0","0","4","0","0","1","0","0","3","0","0","0","0","3","0"
"Lactate.2.monooxygenase..1.13.12.4.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Inositol.oxygenase..1.13.99.1.","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0"
"Oxidoreductases....Acting.on.paired.donors..with.incorporation.or.reduction.of.molecular.oxygen..1.14....."," 0"," 0"," 0"," 0","10"," 3"," 4"," 9"," 6"," 0","21"," 1","11","15","16","14"," 2"
"Oxidoreductases....Acting.on.paired.donors..with.incorporation.or.reduction.of.molecular.oxygen....With.2.oxoglutarate.as.one.donor..and.incorporation.of.one.atom.each.of.oxygen.into.both.donors..1.14.11..."," 0"," 1"," 0"," 0"," 7"," 0"," 4"," 0"," 1"," 1","15"," 0","11","12"," 3"," 7"," 0"
"Gamma.butyrobetaine.dioxygenase..1.14.11.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peptide.aspartate.beta.dioxygenase..1.14.11.16."," 0"," 0"," 0"," 2"," 1"," 0"," 2"," 1"," 0"," 1","16"," 0"," 7"," 0"," 0"," 0"," 0"
"Taurine.dioxygenase..1.14.11.17."," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 5"," 4"," 1","16"," 0","18"," 8"," 1","18"," 1"
"Phytanoyl.CoA.dioxygenase..1.14.11.18.","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0"
"Procollagen.proline.dioxygenase..1.14.11.2.","0","0","0","0","0","0","0","0","0","0","3","1","1","0","0","2","0"
"Flavanone.3.dioxygenase..1.14.11.9.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Oxidoreductases....Acting.on.paired.donors..with.incorporation.or.reduction.of.molecular.oxygen....With.NADH.or.NADPH.as.one.donor..and.incorporation.of.two.atoms.of.oxygen.into.one.donor..1.14.12...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Anthranilate.1.2.dioxygenase..deaminating..decarboxylating...1.14.12.1.","0","0","0","0","0","0","0","0","0","0","1","1","7","0","0","0","0"
"Benzoate.1.2.dioxygenase..1.14.12.10."," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0","17"," 0","10"," 4"," 0"," 6"," 0"
"Toluene.dioxygenase..1.14.12.11.","0","0","0","0","0","0","0","0","1","0","2","0","0","1","0","2","0"
"Naphthalene.1.2.dioxygenase..1.14.12.12.","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0"
"X2.halobenzoate.1.2.dioxygenase..1.14.12.13.","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"Terephthalate.1.2.dioxygenase..1.14.12.15.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nitric.oxide.dioxygenase..1.14.12.17."," 0"," 0"," 0"," 2"," 8"," 6"," 4"," 0","11"," 2"," 8"," 0","11"," 1"," 8"," 7"," 2"
"Biphenyl.2.3.dioxygenase..1.14.12.18."," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0","14"," 8"," 2","11"," 1","15"," 0"
"X3.phenylpropanoate.dioxygenase..1.14.12.19.","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","1","0"
"Pheophorbide.a.oxygenase..1.14.12.20.","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"Benzoyl.CoA.2.3.dioxygenase..1.14.12.21.","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"Phthalate.4.5.dioxygenase..1.14.12.7.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Oxidoreductases....Acting.on.paired.donors..with.incorporation.or.reduction.of.molecular.oxygen....With.NADH.or.NADPH.as.one.donor..and.incorporation.of.one.atom.of.oxygen..1.14.13..."," 0"," 0"," 0"," 0","38"," 3","14"," 8","21"," 5","75","11","64","31","23","38"," 0"
"Salicylate.1.monooxygenase..1.14.13.1."," 1"," 0"," 0"," 0"," 1"," 0"," 1"," 1"," 1"," 0"," 9"," 1","10"," 4"," 4"," 9"," 0"
"Limonene.1.2.monooxygenase..1.14.13.107.","0","0","0","0","2","0","0","0","0","0","2","0","1","3","0","1","1"
"FAD.dependent.urate.hydroxylase..1.14.13.113.","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"X6.hydroxynicotinate.3.monooxygenase..1.14.13.114.","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"Benzoate.4.monooxygenase..1.14.13.12.","0","0","0","0","0","1","0","0","0","0","0","0","0","3","1","0","0"
"X3..3.hydroxy.phenyl.propanoic.acid.hydroxylase..1.14.13.127.","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0"
"Dimethyl.sulfide.monooxygenase..1.14.13.131.","0","0","0","0","0","0","0","2","0","0","1","0","0","1","0","0","0"
"Phenylacetyl.CoA.1.2.epoxidase..1.14.13.149.","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","2","0"
"Linalool.8.monooxygenase..1.14.13.151.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cyclopentanone.monooxygenase..1.14.13.16.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"X4.hydroxybenzoate.3.monooxygenase..1.14.13.2."," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 3"," 0"," 0"," 9"," 0","18"," 3"," 1"," 6"," 0"
"X2.4.dichlorophenol.6.monooxygenase..1.14.13.20.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0"
"Cyclohexanone.monooxygenase..1.14.13.22."," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 1"," 1"," 0","11","10"," 0"," 5"," 0"
"X3.hydroxybenzoate.6.monooxygenase..1.14.13.24.","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0"
"Methane.monooxygenase..soluble...1.14.13.25.","0","0","0","0","0","0","1","1","0","1","0","0","1","4","3","8","0"
"X2.nitrophenol.2.monooxygenase..1.14.13.31.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"X4.hydroxybenzoate.3.monooxygenase..NAD.P.H...1.14.13.33.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Nitric.oxide.synthase..NADPH.dependent...1.14.13.39.","0","0","0","0","3","0","0","0","0","0","0","0","1","0","1","1","0"
"Anthraniloyl.CoA.monooxygenase..1.14.13.40.","0","0","0","0","0","0","0","1","1","0","7","0","1","3","1","3","0"
"X.S..limonene.6.monooxygenase..1.14.13.48.","0","0","0","0","0","0","0","0","0","0","2","0","0","3","2","6","0"
"Pentachlorophenol.monooxygenase..1.14.13.50.","0","0","0","0","0","0","0","1","0","0","4","0","3","3","2","3","0"
"L.lysine.N.6..monooxygenase..NADPH...1.14.13.59."," 0"," 1"," 0"," 0"," 0"," 3"," 1"," 3"," 1"," 0","16"," 8","20"," 8"," 7","21"," 1"
"Phenol.2.monooxygenase..1.14.13.7.","0","0","0","0","0","0","0","7","0","0","2","0","5","4","3","7","0"
"Sterol.14.alpha.demethylase..1.14.13.70.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Methylsterol.monooxygenase..1.14.13.72.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Flavin.containing.monooxygenase..1.14.13.8."," 1"," 4"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 2","14"," 1"," 7"," 3"," 2","15"," 0"
"Magnesium.protoporphyrin.IX.monomethyl.ester..oxidative..cyclase..1.14.13.81.","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0"
"Vanillate.monooxygenase..1.14.13.82."," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 1"," 0"," 0","12"," 0","16"," 4"," 8"," 4"," 0"
"Precorrin.3B.synthase..1.14.13.83.","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","2","0"
"X4.hydroxyacetophenone.monooxygenase..1.14.13.84.","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0"
"Kynurenine.3.monooxygenase..1.14.13.9.","0","0","0","2","2","1","0","1","0","0","3","0","6","1","1","1","0"
"Zeaxanthin.epoxidase..1.14.13.90.","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0"
"Phenylacetone.monooxygenase..1.14.13.92.","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0"
"X....abscisic.acid.8..hydroxylase..1.14.13.93.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Oxidoreductases....Acting.on.paired.donors..with.incorporation.or.reduction.of.molecular.oxygen....With.reduced.flavin.or.flavoprotein.as.one.donor..and.incorporation.of.one.atom.of.oxygen..1.14.14...","0","1","0","0","0","0","0","0","0","1","0","2","1","2","0","3","0"
"Unspecific.monooxygenase..1.14.14.1.","0","0","0","0","7","0","0","1","1","0","4","0","0","1","2","1","0"
"Nitrilotriacetate.monooxygenase..1.14.14.10.","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","0"
"Alkanal.monooxygenase..FMN.linked...1.14.14.3.","0","0","0","0","0","0","0","0","1","0","4","3","3","1","2","1","0"
"Alkanesulfonate.monooxygenase..1.14.14.5."," 0"," 0"," 0"," 0","14","12","11"," 8","13"," 3","48","10","30","10","16","27"," 0"
"Tryptophan.7.halogenase..1.14.14.7.","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0"
"X4.hydroxyphenylacetate.3.monooxygenase..1.14.14.9.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0"
"Camphor.5.monooxygenase..1.14.15.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alkane.1.monooxygenase..1.14.15.3.","0","0","0","0","1","0","0","1","0","0","3","0","2","0","0","0","0"
"Choline.monooxygenase..1.14.15.7.","0","0","0","0","1","0","2","1","0","0","0","0","1","0","1","1","0"
"Phenylalanine.4.monooxygenase..1.14.16.1."," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 0"," 4"," 0","12"," 6"," 9","15"," 5","19"," 0"
"Tyrosine.3.monooxygenase..1.14.16.2.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1"
"Tryptophan.5.monooxygenase..1.14.16.4.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0"
"Tyrosinase..1.14.18.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"Oxidoreductases....Acting.on.paired.donors..with.incorporation.or.reduction.of.molecular.oxygen....With.oxidation.of.a.pair.of.donors.resulting.in.the.reduction.of.molecular.oxygen.to.two.molecules.of.water..1.14.19...","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","4","0"
"Stearoyl.CoA.9.desaturase..1.14.19.1."," 0"," 0"," 0"," 0"," 9"," 0"," 0"," 5"," 2"," 2","25"," 2"," 9","12"," 6","11"," 1"
"Acyl..acyl.carrier.protein..desaturase..1.14.19.2."," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0","12"," 0"," 3"," 8"," 0"," 1"," 0"
"Linoleoyl.CoA.desaturase..1.14.19.3.","0","1","0","1","3","0","2","2","1","0","1","0","1","5","3","0","3"
"Lathosterol.oxidase..1.14.21.6.","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0"
"Oxidoreductases....Acting.on.paired.donors..with.incorporation.or.reduction.of.molecular.oxygen....Miscellaneous..requires.further.characterization...1.14.99..."," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 4"," 4"," 0","22"," 2"," 7","10","12","20"," 0"
"Prostaglandin.endoperoxide.synthase..1.14.99.1.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"Transferred.entry..1.14.13.151..1.14.99.28.","1","0","0","0","1","0","1","1","1","0","2","0","3","1","0","2","0"
"Deoxyhypusine.monooxygenase..1.14.99.29.","0","0","0","0","1","0","2","0","0","0","2","0","0","5","0","0","0"
"Heme.oxygenase..biliverdin.producing...1.14.99.3.","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","2","0"
"Delta.12..fatty.acid.dehydrogenase..1.14.99.33.","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"Beta.carotene.15.15..monooxygenase..1.14.99.36.","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"X5.6.dimethylbenzimidazole.synthase..1.14.99.40.","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0"
"Pyrimidine.monooxygenase..1.14.99.46."," 0"," 0"," 0"," 0","15"," 2"," 0"," 2"," 4"," 1","14"," 1"," 3"," 1"," 3"," 0"," 0"
"Transferred.entry..1.14.19.1..1.14.99.5.","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"Transferred.entry..1.14.19.2..1.14.99.6.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Steroid.17.alpha.monooxygenase..1.14.99.9.","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"Superoxide.dismutase..1.15.1.1."," 0"," 1"," 0"," 0","10"," 5"," 8"," 9","11"," 1","56"," 0","30","35","19","40"," 6"
"Oxidoreductases....Oxidizing.metal.ions..1.16.....","0","0","0","0","3","1","1","0","1","0","2","5","1","0","4","3","0"
"Oxidoreductases....Oxidizing.metal.ions....With.NAD....or.NADP....as.acceptor..1.16.1...","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","0"
"Mercury.II..reductase..1.16.1.1.","0","0","0","0","0","0","0","0","0","0","0","0","2","3","1","0","0"
"Aquacobalamin.reductase..1.16.1.3.","0","0","0","0","2","0","0","0","2","1","1","2","3","0","1","0","0"
"Ferroxidase..1.16.3.1."," 0"," 0"," 0"," 0","10"," 0"," 5"," 4"," 0"," 2","47"," 1","24","12"," 2"," 3"," 0"
"Cob.II.yrinic.acid.a.c.diamide.reductase..1.16.8.1.","1","0","0","0","0","0","1","2","0","0","0","1","0","5","4","5","0"
"Oxidoreductases....Acting.on.CH.or.CH.2..groups..1.17.....","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Oxidoreductases....Acting.on.CH.or.CH.2..groups....With.NAD....or.NADP....as.acceptor..1.17.1...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CDP.4.dehydro.6.deoxyglucose.reductase..1.17.1.1.","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"X4.hydroxy.3.methylbut.2.enyl.diphosphate.reductase..1.17.1.2."," 0"," 0"," 0"," 3","18"," 2"," 4"," 4"," 7","10","39"," 2","41","22","27","42"," 2"
"Xanthine.dehydrogenase..1.17.1.4.","  0","  0","  0","  0"," 29","  2","  7"," 20"," 18","  0","134"," 24"," 66"," 79"," 50","119","  4"
"X4.hydroxy.tetrahydrodipicolinate.reductase..1.17.1.8."," 0"," 0"," 0"," 0"," 4"," 3"," 0"," 0","11"," 7","36"," 0","22","10","10","15"," 0"
"Xanthine.oxidase..1.17.3.2.","0","0","0","0","1","0","0","0","1","0","3","0","4","0","0","0","0"
"Oxidoreductases....Acting.on.CH.or.CH.2..groups....With.a.disulfide.as.acceptor..1.17.4...","0","0","0","2","0","0","1","4","0","0","0","0","8","3","3","1","0"
"Ribonucleoside.diphosphate.reductase..1.17.4.1.","  0","  1","  0","  0"," 87"," 39"," 56"," 60"," 55"," 34","352"," 54","237","173","143","267"," 11"
"Ribonucleoside.triphosphate.reductase..1.17.4.2."," 0"," 0"," 0"," 0"," 3"," 3"," 2"," 0"," 0"," 3"," 8"," 4","11"," 2","14"," 9"," 0"
"X.E..4.hydroxy.3.methylbut.2.enyl.diphosphate.synthase..1.17.7.1."," 0"," 0"," 0"," 0","24"," 4"," 3","10","18","14","69"," 9","45","25","32","55"," 0"
"X4.methylphenol.dehydrogenase..hydroxylating...1.17.99.1.","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"Oxidoreductases....Acting.on.iron.sulfur.proteins.as.donors..1.18.....","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"Oxidoreductases....Acting.on.iron.sulfur.proteins.as.donors....With.NAD....or.NADP....as.acceptor..1.18.1...","1","0","0","0","0","0","0","0","0","1","3","0","1","1","1","0","0"
"Rubredoxin..NAD....reductase..1.18.1.1.","0","1","0","0","3","0","0","1","0","1","7","0","6","0","0","2","0"
"Ferredoxin..NADP....reductase..1.18.1.2."," 0"," 0"," 0"," 0","25"," 0","10"," 9"," 6"," 3","64"," 3","26","22","12","28"," 0"
"Ferredoxin..NAD....reductase..1.18.1.3."," 0"," 0"," 0"," 0"," 8"," 3"," 4"," 2"," 7"," 0","16"," 3","12"," 4"," 5"," 2"," 0"
"Adrenodoxin.NADP....reductase..1.18.1.6.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0"
"Nitrogenase..1.18.6.1.","1","1","0","0","8","0","0","0","1","3","0","0","1","1","0","1","0"
