"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"mitochondrial.electron.transport..cytochrome.c.to.oxygen..GO.0006123."," 3"," 6"," 2"," 5"," 8"," 2"," 6"," 5","14"," 0","34"," 0","43"," 8"," 3","19"," 1"
"nucleobase.containing.compound.metabolic.process..GO.0006139."," 0"," 0"," 0"," 1","23"," 3","14"," 5"," 6","13","44"," 1","40","14","16","22"," 0"
"purine.nucleobase.metabolic.process..GO.0006144."," 0"," 0"," 0"," 0","14"," 2"," 0"," 0"," 1"," 1"," 9"," 3","14"," 1","13","14"," 0"
"adenine.catabolic.process..GO.0006146."," 0"," 0"," 0"," 1"," 7"," 0"," 3"," 3"," 4"," 4","32"," 3","24","18","13","23"," 0"
"guanine.catabolic.process..GO.0006147."," 0"," 0"," 0"," 2","17"," 7","10"," 6","15"," 9","34"," 7","23","17","12","14"," 0"
"purine.nucleotide.metabolic.process..GO.0006163."," 0"," 0"," 0"," 0","20"," 9","10","16","10","19","67","14","52","36","16","56"," 0"
"purine.nucleotide.biosynthetic.process..GO.0006164."," 0"," 1"," 0"," 0","12"," 0"," 8","12","16"," 7","55"," 6","43","34","16","29"," 0"
"purine.ribonucleoside.salvage..GO.0006166."," 0"," 0"," 0"," 0"," 7"," 2"," 2"," 8"," 7","11","48"," 6","23","31","11","50"," 1"
"adenine.salvage..GO.0006168."," 0"," 0"," 0"," 0"," 4"," 1"," 2"," 3"," 2"," 0"," 9"," 2"," 4","14"," 4","23"," 1"
"ADP.biosynthetic.process..GO.0006172.","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0"
"GMP.biosynthetic.process..GO.0006177.","  0","  0","  0","  0"," 44","  3"," 14"," 23"," 30"," 25","164"," 11"," 95","116"," 67","112"," 14"
"GTP.biosynthetic.process..GO.0006183."," 0"," 1"," 0"," 0"," 6"," 2"," 4"," 4"," 0"," 0","21"," 1"," 7"," 7","14","22"," 0"
"GTP.catabolic.process..GO.0006184.","1","0","0","3","0","4","0","0","2","4","4","2","5","1","1","1","1"
"IMP.biosynthetic.process..GO.0006188."," 0"," 0"," 0"," 0","14"," 4"," 1","15","15"," 8","48"," 2","29","19","13","33"," 0"
"X.de.novo..IMP.biosynthetic.process..GO.0006189.","  0","  4","  0","  0","192"," 38","102","147","117"," 53","663","110","397","389","212","429"," 27"
"cAMP.catabolic.process..GO.0006198."," 0"," 0"," 0"," 2"," 3"," 0"," 0"," 0"," 2"," 0","12"," 0"," 4"," 5"," 0"," 5"," 0"
"ATP.catabolic.process..GO.0006200.","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","3","1"
"dGTP.catabolic.process..GO.0006203.","0","0","0","0","0","0","1","0","0","0","0","2","4","1","1","0","0"
"pyrimidine.nucleobase.metabolic.process..GO.0006206."," 0"," 0"," 0"," 0","11"," 1"," 3"," 6"," 0"," 5","14"," 3","13","13","13","18"," 3"
"X.de.novo..pyrimidine.nucleobase.biosynthetic.process..GO.0006207.","  0","  0","  0","  0"," 43"," 12"," 15"," 19"," 29"," 35","173"," 17","114"," 80"," 63"," 88","  4"
"pyrimidine.nucleobase.catabolic.process..GO.0006208."," 2"," 0"," 0"," 0","17"," 0"," 8"," 2"," 4"," 0","36"," 4","18","38","11","49"," 1"
"uracil.catabolic.process..GO.0006212."," 0"," 0"," 1"," 0","28","14"," 4"," 7"," 8"," 8","41"," 9","13"," 8","12"," 0"," 0"
"pyrimidine.nucleoside.metabolic.process..GO.0006213."," 0"," 0"," 0"," 0"," 7"," 1"," 2"," 5"," 0"," 2","14"," 3"," 8","12"," 9","17"," 3"
"pyrimidine.nucleotide.metabolic.process..GO.0006220."," 0"," 0"," 0"," 0"," 4"," 0"," 1"," 5"," 1"," 0"," 5"," 2","12"," 5"," 4","11"," 1"
"pyrimidine.nucleotide.biosynthetic.process..GO.0006221."," 0"," 0"," 0"," 0"," 0"," 3"," 4"," 2"," 0"," 3","16"," 5"," 7"," 6"," 9"," 9"," 0"
"UMP.biosynthetic.process..GO.0006222."," 0"," 0"," 0"," 0"," 1"," 4"," 2"," 7"," 1"," 2","13"," 6"," 6","13","11"," 8"," 0"
"uracil.salvage..GO.0006223."," 0"," 0"," 0"," 0"," 9"," 3"," 9"," 5"," 2"," 0","29"," 3","22"," 8","12","14"," 2"
"dUMP.biosynthetic.process..GO.0006226."," 0"," 0"," 0"," 0"," 3"," 0"," 9","10"," 2"," 7","31"," 2","23","19"," 7","51"," 0"
"UTP.biosynthetic.process..GO.0006228."," 0"," 1"," 0"," 0"," 6"," 2"," 4"," 4"," 0"," 0","21"," 1"," 7"," 7","14","22"," 0"
"dUTP.biosynthetic.process..GO.0006229."," 0"," 0"," 0"," 0"," 1"," 0"," 5"," 5"," 2"," 0","19"," 2","15","12"," 8","36"," 0"
"dTMP.biosynthetic.process..GO.0006231."," 0"," 0"," 0"," 0","16"," 1","10","11","12"," 5","55"," 5","44","31","18","34"," 0"
"dTDP.biosynthetic.process..GO.0006233."," 0"," 0"," 0"," 0"," 7"," 0"," 0"," 0"," 6"," 0","22"," 4"," 2"," 3","12"," 5"," 0"
"dTTP.biosynthetic.process..GO.0006235."," 0"," 0"," 0"," 0","17"," 2","12"," 8","15"," 3","71","10","45","20","19","31"," 1"
"CTP.biosynthetic.process..GO.0006241."," 0"," 1"," 0"," 0"," 6"," 2"," 4"," 4"," 0"," 0","21"," 1"," 7"," 7","14","22"," 0"
"DNA.metabolic.process..GO.0006259."," 0"," 0"," 0"," 0"," 7"," 1"," 5"," 7"," 0"," 4","59"," 9","28","22"," 7","16"," 0"
"DNA.replication..GO.0006260.","   0","  23","   0","   0"," 294"," 142"," 195"," 244"," 242"," 203","1167"," 167"," 831"," 567"," 477"," 799","  70"
"DNA.dependent.DNA.replication..GO.0006261.","  0","  0","  0","  0"," 74"," 12"," 46"," 74"," 51"," 44","252"," 38","141","186","119","209","  8"
"DNA.topological.change..GO.0006265.","  0","  0","  0","  0","184"," 37","132","186","151"," 91","768","115","512","486","319","582"," 27"
"DNA.ligation..GO.0006266.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pre.replicative.complex.assembly.involved.in.nuclear.cell.cycle.DNA.replication..GO.0006267.","0","0","0","0","3","0","1","1","0","0","1","0","0","0","0","0","1"
"DNA.unwinding.involved.in.DNA.replication..GO.0006268."," 0"," 0"," 0"," 0","29"," 3"," 9","11","24","19","58","19","79","21","32","27"," 1"
"DNA.replication..synthesis.of.RNA.primer..GO.0006269.","0","0","0","0","2","3","0","0","3","0","1","0","3","0","1","0","0"
"DNA.replication.initiation..GO.0006270.","  0","  0","  0","  0","111"," 42"," 41"," 32"," 49"," 60","229","  7"," 69"," 30"," 36"," 66","  0"
"DNA.strand.elongation.involved.in.DNA.replication..GO.0006271.","0","0","0","0","3","0","1","1","0","0","0","0","0","0","0","0","1"
"lagging.strand.elongation..GO.0006273.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DNA.replication.termination..GO.0006274.","0","0","0","0","3","5","1","2","1","0","5","2","1","0","8","1","2"
"regulation.of.DNA.replication..GO.0006275.","  0","  0","  0","  0"," 28","  0"," 19"," 21"," 18"," 16","121","  4"," 42"," 37"," 36"," 59","  0"
"plasmid.maintenance..GO.0006276."," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 0"," 1","14"," 3"," 1"," 4"," 1"," 1"," 2"," 0"
"DNA.repair..GO.0006281.","   0","   0","   0","   0"," 543"," 166"," 306"," 389"," 448"," 276","1819"," 255","1270"," 996"," 699","1276","  81"
"regulation.of.DNA.repair..GO.0006282."," 0"," 0"," 0"," 0"," 1"," 1"," 4"," 4"," 1"," 2","12"," 0"," 9"," 1"," 0"," 8"," 1"
"base.excision.repair..GO.0006284.","  0","  0","  0","  5"," 45"," 17"," 25"," 25"," 33"," 23","163"," 26","149","121"," 83","175"," 14"
"base.excision.repair..gap.filling..GO.0006287.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"nucleotide.excision.repair..GO.0006289.","  0","  0","  0","  0","161"," 23"," 77","100","116"," 61","593"," 80","391","363","247","540"," 20"
"nucleotide.excision.repair..DNA.gap.filling..GO.0006297.","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0"
"mismatch.repair..GO.0006298.","  0","  0","  0","  2"," 76","  8"," 30"," 55"," 54"," 29","177"," 12","135","125"," 63","107"," 10"
"double.strand.break.repair..GO.0006302.","0","0","0","0","0","0","0","0","2","0","1","0","2","0","2","5","0"
"double.strand.break.repair.via.nonhomologous.end.joining..GO.0006303."," 0"," 1"," 0"," 0","13"," 0"," 3"," 6"," 2"," 0","31"," 0","15","10","10","29"," 2"
"DNA.modification..GO.0006304."," 0"," 1"," 0"," 0","52","39","12","16","10"," 5","93"," 4","59","90","28","95"," 0"
"DNA.methylation..GO.0006306.","  0"," 15","  0","  0"," 37"," 22","  8"," 11"," 14"," 14","189","  9"," 85"," 69"," 52","111","  0"
"DNA.dealkylation.involved.in.DNA.repair..GO.0006307.","0","0","0","0","0","0","1","1","1","1","0","2","5","3","2","1","0"
"DNA.catabolic.process..GO.0006308.","0","0","0","0","0","0","0","7","2","1","9","0","4","6","2","4","0"
"DNA.recombination..GO.0006310.","   0","   5","   0","   0"," 531","  96"," 158"," 205"," 241"," 181","1169"," 128"," 713"," 508"," 328"," 768","   9"
"transposition..DNA.mediated..GO.0006313.","  0","  0","  0","  0","261","173","100"," 83","115","113","618"," 10","174","284","145","393","  0"
"intron.homing..GO.0006314.","15"," 6"," 1"," 5","34","14","10"," 2","13"," 6","48"," 1","35","13","14","42"," 0"
"DNA.packaging..GO.0006323.","  0","  0","  0","  0","161","  0","  0","  0","  7","  0","  7","  2"," 10","  5","  3","  0","  0"
"nucleosome.assembly..GO.0006334.","1","0","1","3","5","9","4","1","3","5","6","1","6","1","2","0","0"
"chromatin.remodeling..GO.0006338.","0","0","0","0","6","5","2","0","2","2","9","1","4","0","2","0","2"
"establishment.of.chromatin.silencing..GO.0006343.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"chromatin.silencing.at.telomere..GO.0006348.","0","0","0","0","4","0","1","1","1","1","1","2","3","0","0","1","1"
"transcription..DNA.templated..GO.0006351.","   0","  67","   0","   0","1381"," 460"," 692"," 853"," 988"," 445","4983"," 800","3751","2525","1902","3109","   0"
"DNA.templated.transcription..initiation..GO.0006352.","  0","  0","  0","  0"," 71"," 15"," 29"," 58"," 33"," 14","309"," 23","206","223","133","256","  0"
"DNA.templated.transcription..termination..GO.0006353.","  0"," 27","  0","  0"," 37"," 15"," 19"," 23"," 26"," 49","171"," 12","110"," 50"," 42"," 92"," 11"
"DNA.templated.transcription..elongation..GO.0006354."," 0"," 0"," 0"," 0"," 4"," 2"," 0"," 5"," 5"," 4","46"," 0","21"," 1"," 3","17"," 1"
"regulation.of.transcription..DNA.templated..GO.0006355.","   0"," 198","   0","   0"," 680"," 285"," 369"," 352"," 489"," 206","2170"," 401","1651","1195"," 877","1574","  39"
"regulation.of.transcription.from.RNA.polymerase.II.promoter..GO.0006357."," 0"," 0"," 0"," 0"," 9"," 0"," 0"," 0"," 2"," 0"," 0"," 0","13"," 0"," 0"," 0"," 0"
"transcription.from.RNA.polymerase.I.promoter..GO.0006360.","0","0","0","0","1","0","0","1","0","1","0","0","2","0","0","0","0"
"rRNA.processing..GO.0006364.","  0","  4","  0","  0"," 86"," 33"," 26"," 48"," 44"," 46","301"," 37","180","120"," 97","154","  0"
"transcription.from.RNA.polymerase.II.promoter..GO.0006366.","0","0","0","0","1","0","0","0","2","2","4","1","6","1","3","1","0"
"transcription.initiation.from.RNA.polymerase.II.promoter..GO.0006367.","0","0","0","0","0","0","3","0","1","0","8","0","7","3","0","7","0"
"transcription.elongation.from.RNA.polymerase.II.promoter..GO.0006368.","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"termination.of.RNA.polymerase.II.transcription..GO.0006369.","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"X7.methylguanosine.mRNA.capping..GO.0006370."," 0"," 0"," 0","10"," 0"," 0"," 0","16"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"mRNA.splice.site.selection..GO.0006376.","1","0","0","0","0","0","0","0","0","2","2","0","1","0","0","0","0"
"mRNA.polyadenylation..GO.0006378."," 0"," 0"," 0"," 0","19"," 3"," 4"," 4","13"," 0","46"," 3","32"," 6"," 4","15"," 3"
"mRNA.cleavage..GO.0006379.","0","0","2","0","4","1","0","0","0","0","7","0","3","3","3","0","0"
"transcription.from.RNA.polymerase.III.promoter..GO.0006383.","0","0","0","0","1","0","0","1","0","1","3","1","3","0","0","0","0"
"tRNA.splicing..via.endonucleolytic.cleavage.and.ligation..GO.0006388.","0","0","0","1","0","1","0","2","1","2","6","0","5","2","0","4","0"
"RNA.processing..GO.0006396.","  0","  2","  0","  0","110"," 26"," 75"," 75"," 80"," 50","454"," 45","280","217","143","246","  9"
"mRNA.processing..GO.0006397."," 0"," 0"," 0"," 0","11"," 6"," 0"," 0","10"," 0","43"," 0","23"," 9"," 6","27"," 0"
"tRNA.modification..GO.0006400.","  0","  0","  0","  0"," 78"," 10"," 34"," 58"," 55"," 48","216"," 28","126"," 97"," 76","142"," 11"
"RNA.catabolic.process..GO.0006401."," 0"," 0"," 0"," 0","35"," 3"," 8","20","15","31","75","22","59","32","31","45"," 3"
"mRNA.catabolic.process..GO.0006402.","  0","  7","  0","  0"," 63","  8"," 32"," 44"," 30"," 54","240"," 20","160","104"," 65","117","  0"
"RNA.export.from.nucleus..GO.0006405.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"mRNA.export.from.nucleus..GO.0006406.","0","0","0","0","4","0","0","0","0","0","3","0","1","0","2","0","0"
"translation..GO.0006412.","   0","  43","   0","   0"," 350","  78"," 247"," 236"," 262"," 204","1289"," 143"," 912"," 724"," 543","1012","  64"
"translational.elongation..GO.0006414.","1","0","2","2","0","0","0","0","1","0","0","0","0","1","0","0","0"
"translational.termination..GO.0006415."," 0"," 0"," 0"," 0"," 9"," 4"," 0"," 5"," 3"," 2","26"," 4","20","23","15","15"," 0"
"regulation.of.translation..GO.0006417."," 0"," 0"," 0"," 0"," 6"," 0"," 6","10"," 9"," 5","41"," 9","34","30","10","34"," 0"
"tRNA.aminoacylation.for.protein.translation..GO.0006418."," 0"," 0"," 0"," 0","17"," 0"," 9"," 3","16"," 4","26"," 6","27","20","32","38"," 4"
"alanyl.tRNA.aminoacylation..GO.0006419.","  0","  0","  0","  0"," 49","  7"," 30"," 21"," 30"," 21","163"," 25","121"," 84"," 67","121","  0"
"arginyl.tRNA.aminoacylation..GO.0006420.","  0","  2","  0","  0"," 56"," 18"," 45"," 35"," 43"," 40","168"," 22"," 86","111"," 67","129","  3"
"asparaginyl.tRNA.aminoacylation..GO.0006421."," 0"," 3"," 0"," 0"," 9"," 8"," 7","14"," 4"," 5","33"," 2","35","15","18","20"," 4"
"aspartyl.tRNA.aminoacylation..GO.0006422.","  0","  2","  0","  3"," 31","  6"," 13"," 18"," 13","  5","106"," 12"," 50"," 55"," 30"," 68","  3"
"cysteinyl.tRNA.aminoacylation..GO.0006423."," 0"," 0"," 0"," 0"," 9","10","18","22","15"," 6","69"," 7","49","38","36","47"," 4"
"glutamyl.tRNA.aminoacylation..GO.0006424."," 10","  2","  0"," 14"," 46"," 11"," 33"," 16"," 33"," 42","165"," 36"," 90"," 83"," 52","109","  6"
"glutaminyl.tRNA.aminoacylation..GO.0006425."," 5"," 3"," 0"," 1","23"," 8"," 5"," 2","18","19","70","13","53","36","11","41"," 0"
"glycyl.tRNA.aminoacylation..GO.0006426.","  0","  0","  0","  0"," 37","  4"," 35"," 26"," 27"," 18","130"," 15"," 74"," 93"," 62"," 91","  4"
"histidyl.tRNA.aminoacylation..GO.0006427."," 0"," 0"," 0"," 0","23"," 4","12"," 8"," 7","14","58"," 7","56","40","21","48"," 1"
"isoleucyl.tRNA.aminoacylation..GO.0006428.","  0","  0","  0","  0"," 49","  4"," 22"," 36"," 30"," 18","200"," 18","125","115"," 84","157","  0"
"leucyl.tRNA.aminoacylation..GO.0006429.","  0","  0","  0","  0"," 44","  8"," 14"," 29"," 25"," 22","207"," 32","128","105"," 60","149","  1"
"lysyl.tRNA.aminoacylation..GO.0006430.","  0","  0","  0","  0"," 20","  0"," 12"," 20"," 10"," 10","108","  0"," 58"," 65"," 39"," 48","  0"
"methionyl.tRNA.aminoacylation..GO.0006431.","  0","  0","  0","  1"," 26","  8","  8"," 34"," 25"," 18","148","  9"," 92"," 62"," 43"," 92","  0"
"phenylalanyl.tRNA.aminoacylation..GO.0006432.","  0","  5","  0","  0"," 24","  3"," 24"," 21"," 26"," 15","132"," 11"," 73"," 86"," 49","129","  9"
"prolyl.tRNA.aminoacylation..GO.0006433."," 0"," 3"," 0"," 2","27"," 6","17","27","16","12","92","10","61","68","45","73","10"
"seryl.tRNA.aminoacylation..GO.0006434."," 0"," 0"," 0"," 0","17"," 2"," 7"," 5","16"," 8","72"," 7","35","36","28","49"," 1"
"threonyl.tRNA.aminoacylation..GO.0006435.","  0","  6","  0","  0"," 29","  1"," 34"," 23"," 18"," 20","124"," 21"," 99"," 56"," 54"," 89"," 10"
"tryptophanyl.tRNA.aminoacylation..GO.0006436."," 0"," 0"," 0"," 0","18","11"," 2"," 9"," 4","14","74"," 4","36","47","32","32"," 3"
"tyrosyl.tRNA.aminoacylation..GO.0006437."," 0"," 0"," 0"," 0","17","13"," 4","11"," 5"," 6","71"," 3","49","42","43","52"," 0"
"valyl.tRNA.aminoacylation..GO.0006438.","  0","  0","  0","  0"," 49","  0"," 28"," 22"," 40"," 18","165"," 23"," 95","106"," 64","122"," 10"
"regulation.of.translational.initiation..GO.0006446."," 0"," 0"," 0"," 3","12"," 0"," 0"," 2","12","11","21"," 0","12"," 3"," 0"," 7"," 0"
"regulation.of.translational.elongation..GO.0006448.","0","0","0","1","1","1","0","0","0","1","2","1","0","2","0","0","1"
"regulation.of.translational.termination..GO.0006449."," 0"," 0"," 0"," 0","18"," 3"," 6","13"," 7","10","82"," 0","51","49","16","69"," 0"
"regulation.of.translational.fidelity..GO.0006450."," 1"," 0"," 0"," 0"," 2"," 1"," 3"," 2"," 1"," 3","13"," 1","15"," 3"," 5"," 8"," 0"
"translational.frameshifting..GO.0006452.","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1"
"protein.folding..GO.0006457.","   0","   5","   0","  14"," 346","  93"," 147"," 180"," 195"," 150","1003"," 147"," 611"," 444"," 307"," 555","   0"
"protein.complex.assembly..GO.0006461."," 0"," 0"," 0"," 0","16"," 0"," 0"," 1","11","12","19"," 2","13"," 4"," 8","15"," 0"
"cellular.protein.modification.process..GO.0006464.","  0","  0","  0","  0"," 40"," 13"," 26"," 36"," 30"," 12","118"," 12"," 74"," 69"," 41"," 59","  0"
"signal.peptide.processing..GO.0006465."," 0"," 1"," 0"," 0"," 3"," 7"," 1"," 7"," 5"," 0","21"," 1","12","21"," 2","12"," 0"
"protein.phosphorylation..GO.0006468.","0","0","0","0","2","1","0","1","0","0","1","0","0","0","2","2","1"
"negative.regulation.of.protein.kinase.activity..GO.0006469.","0","0","0","0","0","2","0","0","0","0","2","0","1","0","0","0","0"
"protein.dephosphorylation..GO.0006470."," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0","11"," 1"," 7"," 0"," 7"," 2"," 0"," 0"," 0"
"protein.ADP.ribosylation..GO.0006471.","0","0","0","0","1","0","0","0","3","0","5","0","4","1","1","2","0"
"N.terminal.protein.amino.acid.acetylation..GO.0006474."," 0"," 1"," 0"," 1"," 1"," 2"," 0"," 0"," 7"," 3","14"," 1"," 7"," 4"," 3"," 1"," 0"
"internal.protein.amino.acid.acetylation..GO.0006475.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"protein.deacetylation..GO.0006476.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"protein.methylation..GO.0006479.","0","0","0","0","4","0","0","0","0","2","0","0","2","1","0","3","0"
"protein.demethylation..GO.0006482.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"protein.glycosylation..GO.0006486."," 0"," 0"," 0"," 0","17"," 5"," 2"," 7","14"," 6","10"," 0"," 3"," 2"," 5"," 8"," 0"
"protein.N.linked.glycosylation..GO.0006487.","0","0","0","0","0","0","0","0","2","0","4","0","3","0","0","6","0"
"oligosaccharide.lipid.intermediate.biosynthetic.process..GO.0006490.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"N.glycan.processing..GO.0006491.","0","0","0","0","2","2","0","1","1","2","0","0","1","0","1","0","0"
"protein.O.linked.glycosylation..GO.0006493."," 0"," 0"," 0"," 0"," 8","12"," 1"," 0"," 6"," 1","10"," 0","11","10","21"," 7"," 3"
"N.terminal.protein.myristoylation..GO.0006499.","0","0","0","0","3","0","1","1","2","1","0","0","2","0","1","1","0"
"GPI.anchor.metabolic.process..GO.0006505."," 0"," 2"," 0"," 0","38"," 8"," 5"," 8","10","11","53"," 5","28"," 6"," 1","12"," 0"
"GPI.anchor.biosynthetic.process..GO.0006506."," 0"," 0"," 0"," 0","11"," 5"," 0"," 4"," 8"," 4","17"," 0","26"," 5","10","14"," 1"
"proteolysis..GO.0006508.","  0","  0","  0","  0"," 31","  4","  9"," 19","  4"," 15","106","  7"," 41"," 48"," 11"," 30","  0"
"ubiquitin.dependent.protein.catabolic.process..GO.0006511."," 0"," 0"," 0"," 2","46"," 8"," 0"," 4","23","10","48"," 0","50","14","12"," 8"," 0"
"misfolded.or.incompletely.synthesized.protein.catabolic.process..GO.0006515.","  0","  0","  0","  0"," 33","  0","  2","  5"," 11","  5","115","  1"," 87"," 69"," 37"," 77","  6"
"peptide.metabolic.process..GO.0006518."," 0"," 0"," 0"," 0"," 4"," 5","10"," 5"," 3"," 6","27"," 5","12","22","18","11"," 0"
"cellular.amino.acid.metabolic.process..GO.0006520.","  0","  0","  0","  0","150"," 36"," 93","117"," 95"," 71","580","132","404","283","192","370"," 13"
"alanine.metabolic.process..GO.0006522."," 0"," 1"," 0"," 0"," 0"," 0"," 0","11"," 0"," 0","18"," 0","17","10"," 2","12"," 0"
"alanine.biosynthetic.process..GO.0006523."," 0"," 0"," 0"," 0"," 0"," 2"," 2"," 5"," 2"," 0","15"," 0"," 5"," 5"," 2","11"," 2"
"alanine.catabolic.process..GO.0006524.","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"arginine.metabolic.process..GO.0006525."," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 4"," 5"," 0","10"," 1"," 3","15","11"," 9"," 0"
"arginine.biosynthetic.process..GO.0006526.","  0","  1","  0","  0","152"," 27"," 72","109","135","116","633"," 96","368","373","223","429"," 25"
"arginine.catabolic.process..GO.0006527."," 0"," 0"," 0"," 4","20"," 9","10"," 6"," 9"," 4","25"," 7","31","12","23","33"," 3"
"asparagine.metabolic.process..GO.0006528."," 0"," 1"," 0"," 0"," 3"," 0"," 1"," 0"," 0"," 4"," 8"," 1"," 1"," 4"," 0","11"," 0"
"asparagine.biosynthetic.process..GO.0006529."," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 2"," 2"," 3"," 8"," 5"," 6"," 8"," 7","10"," 0"
"aspartate.metabolic.process..GO.0006531."," 0"," 1"," 0"," 1"," 6"," 6","10"," 3"," 2"," 0","18"," 3","14","15"," 5","13"," 0"
"cysteine.metabolic.process..GO.0006534."," 0"," 0"," 0"," 0","20"," 7"," 9"," 8","22","11","57"," 8","56","52","35","56"," 0"
"cysteine.biosynthetic.process.from.serine..GO.0006535.","  0","  0","  0","  0","  9","  0","  6"," 23","  3","  0","109","  1"," 62"," 54"," 49"," 45","  0"
"glutamate.metabolic.process..GO.0006536.","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"glutamate.biosynthetic.process..GO.0006537.","  0","  4","  0","  0","171"," 38"," 50"," 60"," 68"," 27","457"," 50","273","232","137","304","  4"
"glutamine.metabolic.process..GO.0006541.","  0","  1","  0","  0","177"," 37"," 42"," 76","100"," 68","563"," 74","391","373","211","451"," 10"
"glutamine.biosynthetic.process..GO.0006542.","  0","  1","  0","  0"," 49","  0"," 32"," 20"," 25","  4","143"," 19","103"," 78"," 80","125","  5"
"glutamine.catabolic.process..GO.0006543."," 0"," 0"," 0"," 0","16"," 0"," 5","16","11","14","72"," 3","60","41","26","68"," 6"
"glycine.metabolic.process..GO.0006544.","0","0","0","0","7","1","0","0","0","4","0","0","5","3","5","1","0"
"glycine.biosynthetic.process..GO.0006545."," 0"," 0"," 0"," 0"," 4"," 4"," 1"," 0"," 4"," 1","11"," 0"," 6","12"," 6"," 0"," 0"
