"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"Adenylate.and.Guanylate.cyclase.catalytic.domain..PF00211."," 0"," 0"," 0"," 0","18"," 0"," 0","14"," 5"," 0","79"," 0","37","62","38","73"," 0"
"ATP.synthase.delta..OSCP..subunit..PF00213."," 0"," 3"," 0"," 0"," 2"," 4"," 3"," 0"," 4"," 1","27"," 4","24","18"," 6","25"," 0"
"Orotidine.5..phosphate.decarboxylase...HUMPS.family..PF00215."," 0"," 0"," 0"," 0"," 8"," 0"," 0"," 0"," 4"," 6","41"," 0","11","24","22"," 7"," 0"
"Bacterial.DNA.binding.protein..PF00216."," 0"," 0"," 0"," 0"," 6"," 3"," 0"," 0"," 7"," 3","21"," 5","22"," 7","11","13"," 0"
"ATP.guanido.phosphotransferase..C.terminal.catalytic.domain..PF00217.","0","0","0","0","1","0","3","0","0","0","0","0","0","3","0","0","0"
"Indole.3.glycerol.phosphate.synthase..PF00218."," 0"," 0"," 0"," 0"," 5"," 9"," 1"," 4"," 5"," 5","32"," 3","14","18","16","34"," 0"
"Aromatic.amino.acid.lyase..PF00221."," 0"," 2"," 0"," 0"," 7","13"," 9","17"," 7"," 1","61"," 9","49","41","24","42"," 0"
"Photosystem.I.psaA.psaB.protein..PF00223."," 0"," 0"," 2"," 2","25"," 9"," 0"," 1"," 3"," 1"," 1"," 0"," 8"," 1"," 0"," 2"," 0"
"Pyruvate.kinase..barrel.domain..PF00224."," 0"," 0"," 0"," 0","16","16"," 6","24","15","17","87","16","60","53","38","68"," 2"
"Kinesin.motor.domain..PF00225."," 0"," 0"," 0"," 0","38"," 6"," 8"," 4","18","10","20"," 4","21"," 9"," 5"," 1"," 2"
"DnaJ.domain..PF00226."," 0"," 3"," 0"," 2","32","10","10","14","28","28","90"," 8","71","51","37","64"," 2"
"Proteasome.subunit..PF00227."," 0"," 0"," 0"," 0","13"," 0"," 6"," 2","11"," 8","25"," 0","21","18","17","29"," 0"
"Major.intrinsic.protein..PF00230."," 3"," 0"," 0"," 0","16"," 4"," 2"," 0"," 6"," 1","26"," 0","18"," 7"," 9"," 2"," 0"
"ATP.synthase..PF00231."," 0","29"," 0"," 0","15"," 1"," 6"," 4"," 9"," 5","85"," 8","19","38"," 3","69"," 0"
"Glycosyl.hydrolase.family.1..PF00232."," 0"," 0"," 0"," 0","14","29","19"," 9","12","10","59","29","87","39","73","43"," 0"
"X3.5..cyclic.nucleotide.phosphodiesterase..PF00233.","0","0","0","0","3","2","3","1","0","1","1","1","0","0","0","0","0"
"Profilin..PF00235.","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"Ribosomal.protein.L22p.L17e..PF00237."," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 1"," 2"," 1","19"," 5","10"," 9"," 3"," 8"," 0"
"Ribosomal.protein.L14p.L23e..PF00238."," 0"," 0"," 0"," 1"," 5"," 0"," 0"," 4"," 6"," 3","25"," 0","10","14","10","16"," 0"
"Resolvase..N.terminal.domain..PF00239."," 0"," 0"," 0"," 0","22"," 7","18","18"," 9"," 5","67"," 1","38","55","48","57"," 0"
"Ubiquitin.family..PF00240."," 0"," 0"," 0"," 0"," 6"," 0"," 2"," 2"," 6"," 1","10"," 0"," 2"," 1"," 0"," 7"," 0"
"Cofilin.tropomyosin.type.actin.binding.protein..PF00241.","0","1","0","1","0","0","1","1","0","1","5","1","0","0","0","2","0"
"X14.3.3.protein..PF00244.","1","1","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0"
"Alkaline.phosphatase..PF00245."," 0"," 0"," 0"," 0","25","13","15"," 9","17"," 7","77"," 4"," 9","25"," 0","12"," 0"
"Zinc.carboxypeptidase..PF00246."," 0"," 0"," 0"," 0","12"," 0"," 6","14"," 0"," 0","86"," 0","41","29","27","79"," 1"
"Aldo.keto.reductase.family..PF00248.","  0","  0","  0","  0","112"," 53"," 59"," 66"," 72"," 21","278"," 17","236","194","197","222"," 21"
"Myb.like.DNA.binding.domain..PF00249.","0","1","0","0","3","1","2","0","2","5","4","0","4","2","3","0","0"
"Fork.head.domain..PF00250.","0","0","0","1","4","0","1","1","1","6","6","0","5","0","0","0","0"
"Glycosyl.hydrolases.family.32.N.terminal.domain..PF00251."," 1"," 1"," 0"," 0","17","11","12"," 5"," 1"," 3","25","16","38","39","33","32"," 4"
"Ribosomal.protein.L16p.L10e..PF00252."," 0"," 0"," 0"," 0"," 7"," 0"," 2"," 0"," 2"," 0","16"," 2","16","11","13","10"," 0"
"Ribosomal.protein.S14p.S29e..PF00253."," 0"," 0"," 0"," 0"," 3"," 0"," 1"," 3"," 2"," 0","13"," 0"," 6"," 7"," 2"," 3"," 0"
"FKBP.type.peptidyl.prolyl.cis.trans.isomerase..PF00254.","  0","  3","  0"," 11"," 46"," 19"," 29"," 27"," 22"," 20","129"," 26"," 92"," 77"," 35"," 67","  0"
"Glutathione.peroxidase..PF00255."," 0"," 0"," 0"," 0"," 2"," 5"," 4"," 4"," 7"," 5","24"," 7","16","11"," 1","20"," 3"
"Flavodoxin..PF00258."," 0"," 7"," 0"," 7","52","26","13","24","35","19","75","28","71","20","22","19"," 0"
"Calreticulin.family..PF00262.","0","0","0","0","0","0","0","1","0","4","3","0","1","0","1","0","0"
"PF00263","  0","  5","  0","  0"," 35","  5"," 17"," 18"," 27"," 10","189"," 23","103"," 50"," 55"," 95","  0"
"Common.central.domain.of.tyrosinase..PF00264."," 0"," 0"," 0"," 2"," 4"," 2"," 2"," 3"," 0"," 2","15"," 3"," 7"," 2"," 1"," 6"," 1"
"Thymidine.kinase..PF00265."," 0"," 0"," 0"," 0"," 1"," 4"," 2"," 7"," 1"," 0","13"," 1"," 7","19","12"," 7"," 0"
"Aminotransferase.class.V..PF00266.","  0","  0","  0","  0"," 73","  6"," 42"," 53"," 54"," 35","251"," 28","182","210","120","231","  0"
"Gram.negative.porin..PF00267."," 0"," 2"," 0"," 1"," 6","18","13"," 5"," 7"," 4","16"," 7","33"," 1","28"," 2"," 0"
"Ribonucleotide.reductase..small.chain..PF00268."," 0"," 3"," 0"," 0","20","15","15","17","14"," 7","89","17","69","29","28","76"," 4"
"Small..acid.soluble.spore.proteins..alpha.beta.type..PF00269.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"DEAD.DEAH.box.helicase..PF00270.","   0","   0","   0","   4"," 374","  96"," 185"," 221"," 275"," 164","1158"," 146"," 753"," 699"," 394"," 834","  78"
"Helicase.conserved.C.terminal.domain..PF00271.","   0","   0","   0","   4"," 614"," 155"," 264"," 322"," 401"," 221","1553"," 187","1077"," 940"," 571","1152","  92"
"Fructose.bisphosphate.aldolase.class.I..PF00274.","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","4","0"
"EPSP.synthase..3.phosphoshikimate.1.carboxyvinyltransferase...PF00275.","  0"," 38","  0","  3"," 66"," 15"," 32"," 24"," 30"," 20","187"," 25","104"," 82"," 50"," 89","  6"
"Ribosomal.protein.L23..PF00276."," 0"," 0"," 0"," 2"," 3"," 0"," 8"," 0"," 0"," 0","16"," 3"," 1"," 5"," 7","11"," 1"
"Pyridoxal.dependent.decarboxylase..C.terminal.sheet.domain..PF00278."," 2"," 5"," 0","10","43"," 4","16","23","19","14","99","26","75","59","42","82","12"
"Ribosomal.protein.L5..PF00281."," 0"," 0"," 0"," 0"," 7"," 0"," 5"," 1"," 7"," 4","44"," 5","59","20","19","27","10"
"Pyridoxal.dependent.decarboxylase.conserved.domain..PF00282."," 0"," 0"," 0"," 0","13"," 8"," 9"," 7"," 9"," 4","64"," 0","22","14","18","19"," 1"
"Citrate.synthase..PF00285.","  0","  0","  0","  0"," 38","  1"," 11"," 13"," 24"," 13","142"," 12"," 95"," 76"," 62"," 93","  0"
"GHMP.kinases.N.terminal.domain..PF00288."," 0"," 0"," 0"," 3","13"," 9","10"," 7","11"," 4","75"," 8","41","33","18","35"," 0"
"Carbamoyl.phosphate.synthase.L.chain..N.terminal.domain..PF00289.","  0","  0","  0","  0","169"," 28"," 53","105","132"," 67","540"," 67","342","269","165","353"," 11"
"Tryptophan.synthase.alpha.chain..PF00290."," 0"," 0"," 0"," 4","10"," 0"," 2"," 2"," 7"," 5","41"," 2","19","11","12"," 8"," 0"
"Pyridoxal.phosphate.dependent.enzyme..PF00291.","  0","  0","  0","  0","104"," 22"," 52"," 65"," 56"," 55","475"," 56","245","231","153","295","  3"
"NUDIX.domain..PF00293.","  0","  0","  0","  0"," 34","  0"," 17"," 43"," 15","  3","204"," 22","145","107"," 46","114","  0"
"pfkB.family.carbohydrate.kinase..PF00294.","  0","  0","  0","  7"," 57"," 26"," 25"," 13"," 42"," 26","125"," 23","112"," 71"," 88"," 93","  4"
"Glycosyl.hydrolases.family.28..PF00295."," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 6","11"," 0","24"," 0","23"," 2"," 5","10"," 0"
"Luciferase.like.monooxygenase..PF00296.","  0","  0","  0","  0","114"," 26"," 51"," 63"," 47"," 18","284"," 48","199","231","178","277","  7"
"Ribosomal.protein.L3..PF00297."," 0"," 1"," 0"," 1"," 9"," 1"," 4"," 5"," 6"," 0","42"," 5","21","16","12","26"," 0"
"Ribosomal.protein.L11..RNA.binding.domain..PF00298."," 0"," 0"," 0"," 0"," 7"," 4"," 8"," 2","10"," 5","15"," 5","14","24","17","29"," 1"
"Histidine.phosphatase.superfamily..branch.1...PF00300.","  0","  0","  0","  0"," 19","  0","  3"," 10"," 14","  5","100","  2"," 56"," 44"," 31"," 47","  0"
"Rubredoxin..PF00301.","0","0","0","1","0","0","1","1","0","0","2","4","3","1","5","0","1"
"Chloramphenicol.acetyltransferase..PF00302.","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","2"
"Thymidylate.synthase..PF00303."," 0"," 0"," 0"," 0","15"," 1","11"," 8","11"," 3","51"," 6","41","20"," 7","23"," 0"
"Lipoxygenase..PF00305.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"ATP.synthase.alpha.beta.chain..C.terminal.domain..PF00306.","  0"," 23","  0","  0"," 67","  7"," 24"," 50"," 40"," 40","194"," 11","130","129"," 98","197","  4"
"Calponin.homology..CH..domain..PF00307."," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 4"," 2"," 7","11"," 2"," 6"," 2"," 0"," 1"," 0"
"Bacterial.dnaA..protein..PF00308.","  1","  0","  0","  0"," 33","  0"," 21"," 21"," 22"," 18","133","  7"," 51"," 37"," 36"," 66","  0"
"PF00309"," 0"," 0"," 0"," 0","10"," 1"," 2","13"," 3"," 0","83"," 6","32","24","13","40"," 0"
"Glutamine.amidotransferases.class.II..PF00310.","  0","  0","  0","  0","115"," 30"," 33"," 53"," 55"," 17","315"," 44","207","151","106","208","  2"
"Phosphoenolpyruvate.carboxylase..PF00311.","  0","  2","  0","  0"," 25","  6"," 11"," 10","  9"," 12","101"," 21"," 65"," 58"," 26"," 69","  8"
"Ribosomal.protein.S15..PF00312."," 1"," 0"," 0"," 0"," 2"," 7"," 1"," 2"," 8"," 0","16"," 2"," 6"," 4"," 2","10"," 1"
"X.Cold.shock..DNA.binding.domain..PF00313."," 0"," 0"," 0"," 0"," 5"," 4"," 0"," 0"," 4"," 6"," 8"," 0","16"," 9"," 9","11"," 0"
"Thaumatin.family..PF00314.","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0"
"Fructose.1.6.bisphosphatase..PF00316."," 0"," 0"," 0"," 0","13"," 1"," 0"," 0"," 1"," 1","52"," 6","21"," 7","11","24"," 0"
"Ribonucleotide.reductase..all.alpha.domain..PF00317.","  0","  0","  0","  0"," 52"," 23"," 37"," 29"," 28"," 18","194"," 31","129"," 85"," 76","135","  8"
"Ribosomal.protein.S2..PF00318."," 0"," 0"," 0"," 0"," 5"," 1"," 7"," 4"," 5"," 7","33"," 7","25","27","24","43"," 0"
"SRF.type.transcription.factor..DNA.binding.and.dimerisation.domain...PF00319.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GATA.zinc.finger..PF00320.","0","0","0","0","4","0","0","1","0","1","5","0","4","3","0","5","0"
"Amino.acid.permease..PF00324.","  0"," 13","  0"," 20","152"," 66"," 52"," 85"," 86"," 77","342"," 66","212"," 84"," 87"," 59","  7"
"Bacterial.regulatory.proteins..crp.family..PF00325."," 0"," 3"," 0"," 1"," 6"," 5"," 1"," 1"," 0"," 7","18"," 7"," 9"," 3"," 8"," 6"," 1"
"Prolyl.oligopeptidase.family..PF00326.","  0","  1","  0","  0"," 55"," 13"," 32"," 47"," 63","  5","325"," 44","199","257","144","296"," 26"
"Ribosomal.protein.L30p.L7e..PF00327.","0","1","0","0","3","1","2","1","0","0","8","0","2","2","1","0","0"
"Histidine.phosphatase.superfamily..branch.2...PF00328."," 0"," 0"," 0"," 0","12"," 3"," 8"," 2","14"," 7","14"," 0","18","10","17"," 6"," 0"
"Respiratory.chain.NADH.dehydrogenase..30.Kd.subunit..PF00329."," 0"," 1"," 0"," 0","11"," 7"," 2","17"," 3","11","31"," 4","24"," 9","18","28"," 1"
"Aconitase.family..aconitate.hydratase...PF00330.","  0","  0","  0","  0","132"," 33"," 38"," 64"," 68"," 54","365"," 49","200","251","118","217","  5"
"Glycosyl.hydrolase.family.10..PF00331."," 0"," 0"," 0"," 0"," 4"," 0"," 3"," 4"," 0"," 0","25"," 0","12","17","10","17"," 2"
"Glycosyl.hydrolases.family.17..PF00332.","0","0","1","0","3","0","1","1","3","0","3","0","1","0","5","1","0"
"Ribosomal.protein.S5..N.terminal.domain..PF00333."," 0"," 1"," 0"," 0","14"," 3"," 0"," 8"," 3"," 4","31"," 2","19","16"," 8","16"," 0"
"Nucleoside.diphosphate.kinase..PF00334."," 0"," 0"," 0"," 0"," 5"," 1"," 3"," 3"," 0"," 0","20"," 0"," 6"," 6","13","21"," 0"
"Tetraspanin.family..PF00335.","0","0","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0"
"Ribosomal.protein.S10p.S20e..PF00338."," 0"," 0"," 0"," 0"," 7"," 2"," 1"," 0"," 4"," 4","24"," 0","12"," 3"," 6","14"," 0"
"Arrestin..or.S.antigen...N.terminal.domain..PF00339."," 0"," 0"," 0"," 0"," 7"," 0"," 0"," 0"," 1"," 0","11"," 0"," 3"," 0"," 1"," 0"," 0"
"Phosphoglucose.isomerase..PF00342."," 0"," 0"," 0"," 0","29"," 0","22"," 7","15","12","57"," 6","65","41","17","60"," 0"
"Carbohydrate.phosphorylase..PF00343."," 0"," 0"," 0"," 0","41","15"," 8","14","21"," 2","92","20","74","63","46","61"," 7"
"SecY.translocase..PF00344.","  0"," 24","  0","  1"," 22","  5","  9"," 22"," 24","  6","106"," 12"," 67"," 58"," 32"," 74","  0"
"Pili.and.flagellar.assembly.chaperone..PapD.N.terminal.domain..PF00345."," 0"," 0"," 0"," 1"," 4","16"," 8","12"," 2"," 0","21"," 0","25"," 4","38","15"," 0"
"Respiratory.chain.NADH.dehydrogenase..49.Kd.subunit..PF00346."," 0"," 0"," 0"," 0","30"," 3"," 1","15","11"," 6","93"," 0","52","54","52","72"," 4"
"Ribosomal.protein.L6..PF00347."," 0"," 0"," 0"," 1"," 7"," 0"," 4"," 9"," 2"," 6","64"," 3","27","23","26","22"," 1"
"Polyprenyl.synthetase..PF00348."," 0"," 5"," 0"," 0","26"," 7","25","15","29"," 9","73","11","70","61","44","68"," 7"
"Hexokinase..PF00349.","1","1","0","2","9","1","4","1","1","4","8","0","3","2","3","3","0"
"Dynamin.family..PF00350."," 0"," 0"," 0"," 0"," 4"," 2"," 0"," 0","10"," 0","41"," 2","33","16","16","23"," 0"
"Biopterin.dependent.aromatic.amino.acid.hydroxylase..PF00351."," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 0"," 4"," 0","14"," 6","10","17"," 8","21"," 1"
"Transcription.factor.TFIID..or.TATA.binding.protein..TBP...PF00352.","0","0","0","0","0","0","0","0","1","0","0","2","1","0","2","0","0"
"Hemolysin.type.calcium.binding.repeat..2.copies...PF00353."," 2","10"," 0","15","41"," 1","15","35","42","15","52"," 3","50","18"," 5","41"," 0"
"Pentaxin.family..PF00354.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Rieske..2Fe.2S..domain..PF00355.","  0","  0","  0","  0"," 39","  0"," 35"," 12"," 18","  6","146"," 22","124"," 90"," 62","122","  3"
"Bacterial.regulatory.proteins..lacI.family..PF00356.","  0","  0","  0","  0"," 68"," 56"," 50"," 50"," 57"," 21","200"," 73","202","126","195","161"," 10"
"phosphoenolpyruvate.dependent.sugar.phosphotransferase.system..EIIA.1..PF00358."," 0"," 0"," 0"," 5","11","13","23"," 8"," 9"," 9","35","19","28"," 9","21"," 8"," 0"
"Phosphoenolpyruvate.dependent.sugar.phosphotransferase.system..EIIA.2..PF00359.","  2","  0","  0","  1"," 38"," 32"," 28"," 22"," 29"," 16","122"," 21"," 71"," 36"," 70"," 37","  3"
"Phytochrome.region..PF00360."," 0"," 2"," 0"," 0","14"," 0"," 2"," 3","12"," 0","49"," 4","39","29"," 5","42"," 1"
"NADH.Ubiquinone.plastoquinone..complex.I...various.chains..PF00361.","  0","  3","  0","  0","204"," 64"," 65"," 71","138"," 35","504"," 42","276","205","125","322","  0"
"Biotin.requiring.enzyme..PF00364.","  0","  0","  0","  0","150"," 26"," 54"," 76"," 88"," 44","390"," 59","247","198","112","233"," 17"
"Phosphofructokinase..PF00365."," 0"," 0"," 0"," 0"," 4"," 0"," 8"," 2"," 5"," 0","30"," 0","18","26","11","26"," 0"
"Ribosomal.protein.S17..PF00366."," 0"," 0"," 0"," 0"," 2"," 1"," 1"," 3"," 5"," 1","17"," 1"," 6"," 9"," 7"," 7"," 1"
"phosphotransferase.system..EIIB..PF00367."," 0"," 0"," 0"," 3","28","20","33","16","18","26","62","36","71","18","70","16"," 0"
"Hydroxymethylglutaryl.coenzyme.A.reductase..PF00368."," 4"," 0"," 1"," 1"," 2"," 3"," 1"," 3"," 4"," 2","39"," 3","11","15"," 4","22"," 0"
"FGGY.family.of.carbohydrate.kinases..N.terminal.domain..PF00370.","  0","  6","  0","  2"," 46"," 35"," 43"," 39"," 35","  9","154"," 38","130","106"," 78","115","  2"
"Hemocyanin..copper.containing.domain..PF00372.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"FERM.central.domain..PF00373.","0","0","0","0","0","0","0","0","0","4","0","2","1","0","0","0","0"
"Nickel.dependent.hydrogenase..PF00374."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9","11","14"," 0"
"Sodium.dicarboxylate.symporter.family..PF00375.","  0"," 11","  0","  5"," 65"," 14"," 47"," 37"," 26"," 25","184"," 29","141"," 93"," 74","101","  2"
"MerR.family.regulatory.protein..PF00376."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0","23"," 0","10"," 3"," 9"," 3"," 0"
"Enoyl.CoA.hydratase.isomerase.family..PF00378.","  0","  0","  0","  0"," 54","  5"," 33"," 35"," 40"," 18","368"," 15","232","207","101","213","  0"
"PF00379","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0"
"Ribosomal.protein.S9.S16..PF00380."," 0"," 0"," 0"," 0"," 0"," 2"," 1"," 0"," 0"," 4","14"," 0","15","10"," 6","15"," 2"
"PTS.HPr.component.phosphorylation.site..PF00381."," 1"," 4"," 0"," 7","30","17","13","19","10","18","77"," 8","44","20","16","27"," 1"
"Transcription.factor.TFIIB.repeat..PF00382."," 2"," 0"," 2"," 0"," 1"," 1"," 1"," 0"," 7"," 2"," 2"," 0"," 2","18"," 9","12"," 5"
"Cytidine.and.deoxycytidylate.deaminase.zinc.binding.region..PF00383."," 0"," 0"," 0"," 0","27"," 0"," 9"," 8","14"," 0","76"," 1","40","35","17","48"," 0"
"Molybdopterin.oxidoreductase..PF00384.","  0","  0","  0","  0","148"," 42"," 73"," 53"," 88"," 76","482","100","364","308","233","393"," 23"
"Chromo..CHRromatin.Organisation.MOdifier..domain..PF00385."," 3"," 0"," 0"," 0","35","25"," 3"," 1","21"," 6","31"," 2","33"," 7"," 5","11"," 6"
"C1q.domain..PF00386.","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"Phosphatidylinositol.specific.phospholipase.C..Y.domain..PF00387.","0","0","0","0","3","0","0","0","0","4","1","0","4","0","0","1","0"
"Phosphatidylinositol.specific.phospholipase.C..X.domain..PF00388.","0","0","0","0","5","0","0","0","0","4","2","0","5","0","0","1","0"
"D.isomer.specific.2.hydroxyacid.dehydrogenase..catalytic.domain..PF00389.","  0"," 15","  0","  4"," 47"," 17"," 23"," 32"," 50"," 17","208"," 29","117","103"," 44","128","  4"
"Malic.enzyme..N.terminal.domain..PF00390.","  0","  0","  0","  0"," 74"," 20"," 25"," 13"," 35"," 14","137"," 27"," 94"," 99"," 52","137","  0"
"PEP.utilising.enzyme..mobile.domain..PF00391.","  0","  0","  0","  4"," 85"," 41"," 53"," 37"," 42"," 42","265"," 50","199","139","100","186"," 10"
"Bacterial.regulatory.proteins..gntR.family..PF00392.","  0","  7","  0","  0","114"," 40"," 68"," 55"," 82"," 15","430"," 68","323","207","126","235","  0"
"X6.phosphogluconate.dehydrogenase..C.terminal.domain..PF00393."," 0"," 0"," 0"," 0","10"," 0","16"," 7"," 2","13","27"," 5","24","25","33","31"," 0"
"Multicopper.oxidase..PF00394."," 0"," 0"," 0"," 0","42"," 5","10"," 6","14","13","52"," 6","32","25"," 2","13"," 1"
"S.layer.homology.domain..PF00395."," 0"," 1"," 0"," 0"," 9"," 1"," 4","14"," 0"," 3"," 5"," 1","18"," 3"," 0"," 2"," 1"
"WW.domain..PF00397.","0","0","0","0","2","0","0","0","0","2","7","3","1","5","0","0","0"
"Ribosomal.RNA.adenine.dimethylase..PF00398."," 0"," 1"," 0"," 0"," 9"," 3","13","17","10"," 7","52"," 8","34","42","18","43"," 1"
"PF00399","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"WD.domain..G.beta.repeat..PF00400.","  0","  0","  0","  0","144"," 52"," 22"," 26"," 77"," 62","126"," 13","143"," 40"," 39"," 45","  0"
"ATP.synthase..Delta.Epsilon.chain..long.alpha.helix.domain..PF00401.","0","0","0","0","1","3","1","4","2","0","0","2","6","0","1","4","0"
"Heavy.metal.associated.domain..PF00403.","  0","  0","  0","  3"," 52","  8"," 17"," 28"," 26"," 19","139"," 11"," 65"," 53"," 46"," 57","  0"
"Dockerin.type.I.repeat..PF00404.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"Phosphoglucomutase.phosphomannomutase..C.terminal.domain..PF00408.","  0","  0","  0","  0"," 63"," 13"," 41"," 44"," 29"," 21","150"," 30","113"," 90"," 70","121","  8"
"Ribosomal.protein.S8..PF00410."," 0"," 1"," 0"," 0","10"," 0"," 2"," 8","12"," 4","33"," 4","27","12","19","23"," 3"
"Ribosomal.protein.S11..PF00411."," 1"," 1"," 0"," 1"," 6"," 0"," 1"," 3"," 6"," 6","21"," 2"," 9","13"," 7","16"," 0"
"LIM.domain..PF00412.","1","0","0","0","1","0","0","0","8","0","8","6","4","1","0","1","0"
"Matrixin..PF00413."," 0"," 0"," 0"," 0","11"," 0"," 0"," 6"," 1"," 2"," 8"," 0","10","10"," 3"," 2"," 0"
"Regulator.of.chromosome.condensation..RCC1..repeat..PF00415."," 0"," 0"," 0"," 0"," 4"," 7"," 0"," 5"," 7","10"," 4"," 0"," 2"," 0"," 0","10"," 0"
"Ribosomal.protein.S13.S18..PF00416."," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0","11"," 0","10","14"," 6","12"," 0"
"Fimbrial.protein..PF00419."," 0"," 6"," 0"," 3","18"," 8","15"," 7"," 9"," 4","24"," 9","34"," 6","66","42"," 0"
"NADH.ubiquinone.plastoquinone.oxidoreductase.chain.4L..PF00420."," 0"," 0"," 0"," 1"," 7"," 4"," 2"," 4"," 7"," 5","23"," 1"," 4"," 6"," 2","10"," 1"
"Photosystem.II.protein..PF00421.","0","0","2","1","4","1","0","0","3","1","1","0","0","0","0","0","0"
"chorismate.binding.enzyme..PF00425.","  0","  0","  0","  0"," 45","  1"," 15"," 10"," 28","  5","109"," 16"," 64"," 41"," 54"," 60","  0"
"Phycobilisome.Linker.polypeptide..PF00427.","0","0","0","0","6","2","0","0","1","0","0","0","0","0","1","0","0"
"X60s.Acidic.ribosomal.protein..PF00428.","1","0","0","2","0","0","0","0","1","0","0","0","0","1","0","0","0"
"ATP.synthase.B.B..CF.0...PF00430."," 0"," 6"," 0"," 1"," 3"," 1"," 0"," 1"," 0"," 2","25"," 4","23"," 9"," 3","16"," 1"
"CUB.domain..PF00431.","0","0","1","0","0","0","0","0","0","9","0","0","2","0","0","0","0"
"Prenyltransferase.and.squalene.oxidase.repeat..PF00432.","0","0","0","0","3","0","0","0","0","1","7","0","0","0","0","0","0"
"Protein.kinase.C.terminal.domain..PF00433."," 0"," 0"," 0"," 0","11"," 2"," 4"," 0"," 0"," 0"," 2"," 0"," 3"," 0"," 0"," 0"," 0"
"Spectrin.repeat..PF00435."," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0","15"," 1"," 5"," 0"," 0"," 0"," 0"," 0"
"Single.strand.binding.protein.family..PF00436."," 1"," 0"," 0"," 0","10"," 6"," 9"," 1"," 0","10","39"," 4","28","19","10","28"," 2"
"Type.II.IV.secretion.system.protein..PF00437.","  0"," 25","  0","  0"," 83","  0"," 30"," 56"," 38"," 37","319"," 30","221","133"," 91","231","  0"
"S.adenosylmethionine.synthetase..N.terminal.domain..PF00438."," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 5","12"," 2","77"," 4","28","46","32","44"," 0"
"Bromodomain..PF00439."," 0"," 1"," 0"," 1","12"," 2"," 6"," 2"," 8"," 6"," 8"," 0","15"," 2"," 3"," 3"," 2"
"Bacterial.regulatory.proteins..tetR.family..PF00440.","  0"," 68","  0","  0","116"," 30"," 58"," 49"," 64"," 19","284"," 43","195","132"," 89","218","  0"
"Acyl.CoA.dehydrogenase..C.terminal.domain..PF00441.","  0"," 15","  0","  0","200","  0"," 68","112"," 70"," 55","752"," 54","339","353","217","486","  0"
"Ubiquitin.carboxyl.terminal.hydrolase..PF00443."," 0"," 0"," 0"," 1","26"," 1"," 0"," 5","16"," 4","23"," 0","32"," 3"," 7"," 1"," 0"
"Ribonuclease.T2.family..PF00445.","0","0","0","0","1","3","0","0","2","1","8","4","4","2","4","0","1"
"HSF.type.DNA.binding..PF00447.","0","0","0","1","1","0","2","0","3","0","4","0","6","0","0","0","0"
"SRP54.type.protein..GTPase.domain..PF00448.","  0","  0","  0","  0"," 32","  2"," 23"," 14"," 12"," 17","105"," 11"," 88"," 55"," 48"," 89","  5"
