"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"phosphogluconate.dehydrogenase..decarboxylating..activity..GO.0004616.","  0","  0","  0","  0"," 36","  1"," 23"," 16"," 19"," 17","100"," 12"," 74"," 57"," 64"," 76","  0"
"phosphoglycerate.dehydrogenase.activity..GO.0004617."," 0","22"," 0"," 2","11"," 3"," 1"," 8","11"," 4","66"," 3","28","56","26","70"," 1"
"phosphoglycerate.kinase.activity..GO.0004618."," 0"," 2"," 0"," 0","17","10"," 7"," 8"," 4","17","40"," 4","33","35","23","37"," 0"
"phosphoglycerate.mutase.activity..GO.0004619."," 0"," 0"," 0"," 0"," 1"," 3"," 2"," 0"," 2"," 0","14"," 4","15"," 2","24"," 0"," 0"
"phospholipase.activity..GO.0004620."," 0"," 0"," 1"," 0"," 9"," 0"," 7"," 1"," 4"," 4","13"," 0"," 5"," 4"," 3"," 0"," 0"
"lysophospholipase.activity..GO.0004622."," 0"," 0"," 0"," 0"," 5"," 3"," 4"," 1","10"," 3"," 8"," 5","13"," 3"," 4"," 4"," 0"
"phospholipase.A2.activity..GO.0004623.","0","0","0","0","0","1","0","2","0","0","0","0","0","0","6","0","0"
"phospholipase.C.activity..GO.0004629.","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0"
"phospholipase.D.activity..GO.0004630.","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0"
"phosphomevalonate.kinase.activity..GO.0004631.","0","0","0","0","1","1","0","2","2","0","2","0","0","0","0","0","0"
"phosphopantothenate..cysteine.ligase.activity..GO.0004632."," 0"," 0"," 0"," 0"," 6"," 2"," 4"," 6"," 3","11","29"," 4","23","12"," 9","17"," 0"
"phosphopantothenoylcysteine.decarboxylase.activity..GO.0004633."," 0"," 0"," 0"," 0"," 7"," 3"," 6"," 7"," 4","12","30"," 5","24","13","10","17"," 0"
"phosphopyruvate.hydratase.activity..GO.0004634."," 0"," 0"," 0"," 0","21"," 0"," 0","13","18"," 4","89"," 0","39","52","22","72"," 0"
"phosphoribosyl.AMP.cyclohydrolase.activity..GO.0004635."," 0"," 0"," 0"," 0"," 3"," 0"," 1"," 3"," 1"," 2","18"," 0","19","13"," 8","11"," 0"
"phosphoribosyl.ATP.diphosphatase.activity..GO.0004636."," 1"," 1"," 0"," 1"," 4"," 2"," 2"," 4"," 4"," 2","18"," 2","17","10"," 9","10"," 1"
"phosphoribosylamine.glycine.ligase.activity..GO.0004637."," 0"," 0"," 0"," 2"," 8"," 7"," 5"," 5","11"," 7","56"," 8","45","45","13","33"," 4"
"phosphoribosylaminoimidazole.carboxylase.activity..GO.0004638."," 0"," 0"," 0"," 0","12"," 1"," 6","12"," 4"," 0","46","10","30","20","11","22"," 0"
"phosphoribosylaminoimidazolesuccinocarboxamide.synthase.activity..GO.0004639."," 0"," 0"," 0"," 0"," 3"," 1","10","10"," 4"," 1","33"," 0","15","20","20","24"," 5"
"phosphoribosylanthranilate.isomerase.activity..GO.0004640."," 0"," 0"," 0"," 0"," 8"," 7"," 4"," 6"," 4"," 6","27"," 4","16","11","17","17"," 0"
"phosphoribosylformylglycinamidine.cyclo.ligase.activity..GO.0004641."," 1"," 0"," 0"," 0","21"," 0"," 9","10","13"," 3","56"," 5","27","27","20","30"," 0"
"phosphoribosylformylglycinamidine.synthase.activity..GO.0004642.","  0","  0","  0","  0"," 60","  5"," 24"," 36"," 43"," 11","159"," 30","113","101"," 63","127","  0"
"phosphoribosylaminoimidazolecarboxamide.formyltransferase.activity..GO.0004643.","  0","  2","  0","  0"," 30","  9"," 17"," 25"," 21"," 14","104"," 13"," 62"," 73"," 28"," 49","  0"
"phosphoribosylglycinamide.formyltransferase.activity..GO.0004644."," 0"," 4"," 0"," 0","11"," 4"," 6","12"," 3"," 4","58","12","22","21","11","31"," 0"
"phosphorylase.activity..GO.0004645."," 0"," 0"," 0"," 0","11"," 0"," 0"," 8"," 2"," 3","19"," 3","15","12"," 8","15"," 0"
"phosphoserine.phosphatase.activity..GO.0004647."," 0"," 0"," 0"," 0","14"," 0"," 1"," 4"," 5"," 0","43"," 6","18"," 9"," 6","14"," 0"
"O.phospho.L.serine.2.oxoglutarate.aminotransferase.activity..GO.0004648."," 0"," 1"," 0"," 0","16"," 0"," 3"," 4"," 8","12","45","11","31","36","25","35"," 0"
"polygalacturonase.activity..GO.0004650."," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 6","12"," 0","26"," 0","23"," 2"," 5"," 9"," 0"
"polynucleotide.adenylyltransferase.activity..GO.0004652."," 0"," 0"," 0"," 0","21"," 3"," 4"," 5","13"," 0","42"," 5","30"," 7"," 1","15"," 3"
"polypeptide.N.acetylgalactosaminyltransferase.activity..GO.0004653.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"polyribonucleotide.nucleotidyltransferase.activity..GO.0004654.","  0","  0","  0","  0"," 28","  0"," 13"," 17"," 20"," 16","119","  8"," 89"," 52"," 45"," 74","  0"
"porphobilinogen.synthase.activity..GO.0004655."," 0"," 1"," 0"," 0","17"," 1","10"," 5"," 6"," 1","51"," 5","25","17","32","34"," 0"
"procollagen.proline.4.dioxygenase.activity..GO.0004656.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"proline.dehydrogenase.activity..GO.0004657.","  0","  8","  0","  3"," 46"," 12"," 25"," 23"," 20","  9","111"," 18"," 70"," 62"," 37"," 71","  5"
"propionyl.CoA.carboxylase.activity..GO.0004658."," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 0"," 0"," 0","40"," 0","14","33"," 5","33"," 0"
"prenyltransferase.activity..GO.0004659."," 0"," 5"," 0"," 0","13"," 0"," 7","13"," 7"," 4","61"," 5","52","76","30","72"," 0"
"prephenate.dehydratase.activity..GO.0004664."," 0"," 0"," 0"," 1","14"," 4"," 0","11","13"," 4","36","10","23","17"," 8","26"," 0"
"prephenate.dehydrogenase..NADP...activity..GO.0004665."," 0"," 0"," 0"," 0","20"," 2"," 6"," 4"," 6"," 9","46"," 6","26","21"," 9","19"," 2"
"prostaglandin.endoperoxide.synthase.activity..GO.0004666.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"protein.arginine.deiminase.activity..GO.0004668.","0","1","0","1","7","0","7","2","7","3","9","6","7","4","6","3","1"
"protein.C.terminal.S.isoprenylcysteine.carboxyl.O.methyltransferase.activity..GO.0004671.","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"protein.kinase.activity..GO.0004672."," 0"," 0"," 0"," 0","44","19"," 5","10","29"," 6","93","14","79","56","18","66"," 0"
"protein.histidine.kinase.activity..GO.0004673."," 0"," 0"," 0"," 0"," 6"," 0"," 4"," 3"," 8"," 3","14"," 0"," 7","16"," 8","26"," 1"
"protein.serine.threonine.kinase.activity..GO.0004674.","  0","  0","  0","  0","186"," 28"," 20"," 33","107"," 47","372"," 29","254","236","117","259","  6"
"calmodulin.dependent.protein.kinase.activity..GO.0004683.","0","0","0","0","0","0","0","0","5","0","0","0","5","0","1","3","0"
"myosin.light.chain.kinase.activity..GO.0004687.","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"cAMP.dependent.protein.kinase.activity..GO.0004691.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"cyclin.dependent.protein.serine.threonine.kinase.activity..GO.0004693.","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"protein.kinase.C.activity..GO.0004697.","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0"
"G.protein.coupled.receptor.kinase.activity..GO.0004703.","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"MAP.kinase.activity..GO.0004707.","0","0","0","0","2","0","0","3","3","0","2","0","3","0","0","3","0"
"MAP.kinase.kinase.kinase.activity..GO.0004709.","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"protein.serine.threonine.tyrosine.kinase.activity..GO.0004712."," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 5"," 0"," 0","20"," 0"," 5"," 3"," 0"," 5"," 0"
"protein.tyrosine.kinase.activity..GO.0004713."," 0"," 0"," 0"," 0","14"," 3"," 4"," 5"," 6"," 3","39","11","15","23"," 1","11"," 1"
"transmembrane.receptor.protein.tyrosine.kinase.activity..GO.0004714.","0","0","0","0","0","0","0","0","0","1","3","1","0","0","0","1","0"
"non.membrane.spanning.protein.tyrosine.kinase.activity..GO.0004715."," 0"," 0"," 0"," 2"," 8","13"," 1"," 1"," 3"," 0","13"," 4","14"," 5"," 4"," 9"," 0"
"protein.L.isoaspartate..D.aspartate..O.methyltransferase.activity..GO.0004719."," 0"," 0"," 0"," 0"," 9"," 0"," 0"," 1"," 2"," 1","27"," 0","14","15"," 4","12"," 0"
"phosphoprotein.phosphatase.activity..GO.0004721."," 0"," 0"," 0"," 0"," 7","10"," 3"," 2"," 6"," 2","51","13","29","18","14","41"," 0"
"protein.serine.threonine.phosphatase.activity..GO.0004722.","0","0","0","0","2","0","0","0","8","0","3","0","3","0","0","0","0"
"magnesium.dependent.protein.serine.threonine.phosphatase.activity..GO.0004724.","0","0","0","0","0","0","0","1","0","0","0","0","1","2","0","0","0"
"protein.tyrosine.phosphatase.activity..GO.0004725."," 0"," 2"," 0"," 1","27"," 4"," 3"," 2","25","10","62"," 0","26","28","11","33"," 0"
"oxygen.dependent.protoporphyrinogen.oxidase.activity..GO.0004729.","0","0","0","0","0","0","0","4","1","0","5","0","7","6","4","3","0"
"pseudouridylate.synthase.activity..GO.0004730.","0","0","0","0","2","1","0","0","6","2","1","1","5","0","1","0","0"
"purine.nucleoside.phosphorylase.activity..GO.0004731."," 0"," 0"," 0"," 0"," 2"," 3"," 8"," 5"," 8"," 1","26"," 0","22","24","15","21"," 0"
"pyridoxamine.phosphate.oxidase.activity..GO.0004733."," 0"," 0"," 0"," 1","21"," 1"," 5","11"," 6"," 2","76","10","29","33","18","38"," 5"
"pyrroline.5.carboxylate.reductase.activity..GO.0004735."," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 2"," 9"," 5","33"," 5","13","13"," 2","12"," 0"
"pyruvate.carboxylase.activity..GO.0004736."," 0"," 0"," 0"," 0","15"," 0","12","13"," 4"," 0","40"," 3","48","44","12","37"," 0"
"pyruvate.decarboxylase.activity..GO.0004737.","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","3","0"
"pyruvate.dehydrogenase.activity..GO.0004738.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"pyruvate.dehydrogenase..acetyl.transferring..activity..GO.0004739.","  0","  0","  0","  0"," 39","  0"," 35"," 40"," 24"," 26","201"," 21","110","110"," 71","113","  3"
"dihydrolipoyllysine.residue.acetyltransferase.activity..GO.0004742."," 0"," 0"," 0"," 0"," 6"," 5"," 0"," 5"," 9"," 3","37"," 9","22","19","26","32"," 4"
"pyruvate.kinase.activity..GO.0004743."," 0"," 0"," 0"," 0","17","16"," 7","24","15","18","87","16","61","53","38","68"," 2"
"retinol.dehydrogenase.activity..GO.0004745.","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"riboflavin.synthase.activity..GO.0004746."," 0"," 0"," 0"," 0","15"," 6"," 5"," 9"," 0"," 4","32"," 0","13","10"," 6","29"," 1"
"ribokinase.activity..GO.0004747."," 0"," 0"," 0"," 6","17"," 9"," 5"," 5","10"," 5","25"," 7","27","15","16","30"," 0"
"X.ribonucleoside.diphosphate.reductase.activity..thioredoxin.disulfide.as.acceptor..GO.0004748..","  0","  0","  0","  0"," 88"," 31"," 53"," 58"," 50"," 29","334"," 48","237","166","144","258"," 10"
"ribose.phosphate.diphosphokinase.activity..GO.0004749."," 0"," 0"," 0"," 0","12"," 1"," 5"," 3","11","23","62"," 5","50","27","37","57"," 0"
"ribulose.phosphate.3.epimerase.activity..GO.0004750."," 0"," 0"," 0"," 0"," 8"," 2"," 7"," 0"," 7"," 9","32"," 4","14"," 9"," 3","23"," 0"
"ribose.5.phosphate.isomerase.activity..GO.0004751."," 0"," 0"," 0"," 0","11"," 2"," 3"," 0"," 3"," 3","11"," 1","20"," 8"," 6","13"," 2"
"X.saccharopine.dehydrogenase..NAD...L.lysine.forming..activity..GO.0004754..","0","0","0","0","4","0","0","2","0","1","2","1","3","3","1","3","0"
"X.saccharopine.dehydrogenase..NADP...L.glutamate.forming..activity..GO.0004755..","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"X.selenide..water.dikinase.activity..GO.0004756..","0","0","0","0","4","2","0","0","0","0","4","2","4","4","4","7","0"
"serine.C.palmitoyltransferase.activity..GO.0004758.","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","4","1"
"serine.pyruvate.transaminase.activity..GO.0004760.","0","0","0","0","0","0","0","0","0","2","0","0","1","0","4","1","0"
"shikimate.3.dehydrogenase..NADP...activity..GO.0004764."," 0"," 0"," 0"," 0","17"," 0"," 6"," 6","12","16","40"," 8","28","12","16","19"," 0"
"shikimate.kinase.activity..GO.0004765."," 0"," 0"," 0"," 0"," 8"," 1"," 0"," 3"," 6","10","17"," 3","20"," 4"," 9"," 3"," 2"
"spermidine.synthase.activity..GO.0004766."," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 1"," 3","12"," 7","14"," 8"," 0","13"," 0"
"sphingomyelin.phosphodiesterase.activity..GO.0004767.","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","2","0"
"stearoyl.CoA.9.desaturase.activity..GO.0004768.","0","0","0","0","2","0","0","0","0","0","7","0","3","8","6","4","0"
"steroid.delta.isomerase.activity..GO.0004769.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"succinate.CoA.ligase..ADP.forming..activity..GO.0004775.","  0","  0","  0","  0"," 13","  0","  9"," 29"," 24"," 26","115","  5"," 69"," 67"," 45","102","  5"
"succinate.CoA.ligase..GDP.forming..activity..GO.0004776.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"succinate.semialdehyde.dehydrogenase..NAD...activity..GO.0004777."," 1"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0","26"," 6"," 8","10"," 1","36"," 0"
"sulfate.adenylyltransferase..ATP..activity..GO.0004781.","  0","  0","  0","  0"," 32"," 11"," 10","  9"," 21"," 32","113","  0"," 59"," 57"," 33"," 71","  0"
"sulfite.reductase..NADPH..activity..GO.0004783."," 0"," 1"," 0"," 0"," 7","15"," 7"," 8"," 9","16","38"," 9","28"," 8"," 4"," 6"," 0"
"superoxide.dismutase.activity..GO.0004784."," 0"," 1"," 0"," 0","10"," 5"," 8"," 9","11"," 1","53"," 0","29","35","17","39"," 6"
"thiamine.diphosphokinase.activity..GO.0004788.","0","0","0","0","3","0","2","1","1","0","5","0","3","7","6","9","0"
"thiamine.phosphate.diphosphorylase.activity..GO.0004789."," 0"," 3"," 0"," 4"," 9"," 1"," 5"," 4"," 6"," 6","18"," 9","13","14"," 0","11"," 0"
"thioredoxin.disulfide.reductase.activity..GO.0004791."," 0"," 0"," 0"," 0","19"," 0"," 7","12","13"," 4","50"," 6","37","27","22","50"," 4"
"thiosulfate.sulfurtransferase.activity..GO.0004792."," 0"," 1"," 0"," 1","16"," 4","10"," 9"," 5"," 2","66"," 9","24","33","30","38"," 2"
"threonine.aldolase.activity..GO.0004793."," 0"," 0"," 0"," 0"," 8"," 0"," 0"," 0"," 1"," 0"," 8"," 2"," 4"," 4"," 8","16"," 0"
"L.threonine.ammonia.lyase.activity..GO.0004794.","  0","  4","  0","  8"," 21","  4","  1"," 15"," 16","  9","106"," 12"," 53"," 50"," 24"," 60","  2"
"threonine.synthase.activity..GO.0004795."," 0"," 0"," 0"," 0","17"," 2"," 4","13"," 7"," 5","65"," 1","27","47","21","55"," 0"
"thymidine.kinase.activity..GO.0004797."," 0"," 0"," 0"," 0"," 1"," 4"," 2"," 7"," 1"," 0","13"," 1"," 7","19","11"," 7"," 0"
"thymidylate.kinase.activity..GO.0004798."," 0"," 0"," 0"," 0"," 7"," 0"," 0"," 0"," 6"," 0","24"," 4"," 1"," 3","12"," 5"," 0"
"thymidylate.synthase.activity..GO.0004799."," 0"," 0"," 0"," 0","15"," 1","11"," 8","11"," 3","51"," 6","41","20"," 7","23"," 0"
"sedoheptulose.7.phosphate.D.glyceraldehyde.3.phosphate.glyceronetransferase.activity..GO.0004801."," 0"," 0"," 0"," 0","11","16"," 9","12","20"," 9","57"," 8","54","38","21","54"," 1"
"transketolase.activity..GO.0004802.","  0","  0","  0","  0"," 32"," 12"," 20"," 16"," 30"," 25","143"," 21","106"," 86"," 82"," 96","  5"
"transposase.activity..GO.0004803.","  0","  0","  0","  0","231","144"," 76"," 51","103"," 93","542","  0","129","257","123","343","  0"
"trehalose.phosphatase.activity..GO.0004805."," 0"," 0"," 0"," 0"," 2"," 0"," 3"," 3"," 2"," 0","18"," 0","11"," 3"," 9","13"," 0"
"triglyceride.lipase.activity..GO.0004806."," 0"," 1"," 0"," 3","31"," 1","28","10"," 9"," 6","74"," 7","40","16"," 3","22"," 0"
"triose.phosphate.isomerase.activity..GO.0004807."," 0"," 0"," 1"," 0","14"," 9","13","11","12"," 1","32"," 3","23","25"," 8","18"," 2"
"tRNA..5.methylaminomethyl.2.thiouridylate..methyltransferase.activity..GO.0004808."," 0"," 5"," 0"," 0","14","11"," 8"," 3"," 9"," 9","23"," 2","17"," 8","11"," 3"," 0"
"tRNA..guanine.N2...methyltransferase.activity..GO.0004809.","0","0","1","0","0","0","0","0","1","3","2","0","0","5","0","3","0"
"tRNA.adenylyltransferase.activity..GO.0004810."," 0"," 3"," 0"," 3","14"," 4"," 4"," 8"," 7"," 5","30"," 2","23"," 7"," 4","10"," 2"
"aminoacyl.tRNA.ligase.activity..GO.0004812."," 0"," 0"," 0"," 0","20"," 1","16"," 6","20","11","70","14","49","44","29","58"," 2"
"alanine.tRNA.ligase.activity..GO.0004813.","  0","  0","  0","  0"," 49","  7"," 32"," 21"," 30"," 17","166"," 25","121"," 84"," 67","121","  0"
"arginine.tRNA.ligase.activity..GO.0004814.","  0","  2","  0","  0"," 56"," 17"," 44"," 35"," 39"," 39","168"," 22"," 86","111"," 67","128","  3"
"aspartate.tRNA.ligase.activity..GO.0004815.","  0","  2","  0","  3"," 38","  6"," 14"," 19"," 14","  7","107"," 14"," 55"," 55"," 37"," 69","  3"
"asparagine.tRNA.ligase.activity..GO.0004816."," 0"," 3"," 0"," 0"," 9"," 8"," 7","14"," 4"," 5","33"," 2","35","15","18","20"," 4"
"cysteine.tRNA.ligase.activity..GO.0004817."," 0"," 0"," 0"," 0"," 8","10","18","22","15"," 8","68"," 7","49","38","36","50"," 4"
"glutamate.tRNA.ligase.activity..GO.0004818.","  4","  0","  0"," 12"," 30"," 11"," 30"," 14"," 24"," 23","112"," 25"," 50"," 59"," 43"," 78","  7"
"glutamine.tRNA.ligase.activity..GO.0004819."," 5"," 3"," 0"," 1","24"," 8"," 5"," 2","20","19","70","13","53","36","11","41"," 0"
"glycine.tRNA.ligase.activity..GO.0004820.","  0","  0","  0","  0"," 41","  6"," 36"," 26"," 27"," 21","135"," 16"," 75"," 93"," 62"," 90","  4"
"histidine.tRNA.ligase.activity..GO.0004821."," 0"," 0"," 0"," 0","23"," 4","12"," 8"," 7","14","62"," 7","56","40","21","48"," 1"
"isoleucine.tRNA.ligase.activity..GO.0004822.","  0","  0","  0","  0"," 49","  4"," 22"," 36"," 31"," 18","201"," 18","129","116"," 85","160","  0"
"leucine.tRNA.ligase.activity..GO.0004823.","  0","  0","  0","  0"," 47","  8"," 15"," 30"," 28"," 22","207"," 32","129","105"," 60","149","  1"
"lysine.tRNA.ligase.activity..GO.0004824.","  0","  0","  0","  0"," 19","  0"," 12"," 20","  9"," 10","108","  0"," 58"," 65"," 40"," 49","  0"
"methionine.tRNA.ligase.activity..GO.0004825.","  0","  0","  0","  3"," 27","  9","  9"," 35"," 27"," 19","150"," 10"," 93"," 63"," 47"," 93","  0"
"phenylalanine.tRNA.ligase.activity..GO.0004826.","  0","  5","  0","  0"," 25","  5"," 29"," 24"," 25"," 15","136"," 14"," 76"," 87"," 59","129","  9"
"proline.tRNA.ligase.activity..GO.0004827."," 0"," 3"," 0"," 2","28"," 6","17","27","17","12","92","10","63","68","45","74","10"
"serine.tRNA.ligase.activity..GO.0004828."," 0"," 0"," 0"," 0","20"," 2"," 7"," 5","16"," 8","72"," 7","35","36","28","49"," 1"
"threonine.tRNA.ligase.activity..GO.0004829.","  0","  6","  0","  0"," 30","  1"," 34"," 23"," 18"," 20","124"," 21"," 98"," 56"," 58"," 86"," 10"
"tryptophan.tRNA.ligase.activity..GO.0004830."," 0"," 0"," 0"," 0","18","11"," 2"," 9"," 5","14","71"," 2","36","46","31","31"," 3"
"tyrosine.tRNA.ligase.activity..GO.0004831."," 0"," 1"," 0"," 0","17","13"," 6","12"," 8"," 7","74"," 3","49","42","43","54"," 0"
"valine.tRNA.ligase.activity..GO.0004832.","  0","  0","  0","  0"," 49","  0"," 28"," 22"," 39"," 18","165"," 23"," 96","106"," 64","124"," 10"
"X.tryptophan.2.3.dioxygenase.activity..GO.0004833.."," 0"," 1"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0","27"," 1"," 5"," 9"," 4","20"," 1"
"tryptophan.synthase.activity..GO.0004834.","  0","  0","  0","  3"," 49"," 15"," 30"," 13"," 17"," 33","152"," 28"," 59"," 56"," 40"," 61","  6"
"tyrosine.decarboxylase.activity..GO.0004837.","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2","1","0"
"L.tyrosine.2.oxoglutarate.aminotransferase.activity..GO.0004838.","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"ubiquitin.activating.enzyme.activity..GO.0004839.","1","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0"
"ubiquitin.protein.transferase.activity..GO.0004842."," 0"," 0"," 0"," 0","22"," 4"," 7"," 0"," 3","13","30"," 2","25"," 3"," 5"," 7"," 0"
"ubiquitin.specific.protease.activity..GO.0004843.","0","0","0","0","9","0","0","0","1","0","0","0","5","3","0","0","0"
"uracil.DNA.N.glycosylase.activity..GO.0004844."," 0"," 0"," 0"," 4","14"," 3"," 4"," 3"," 9"," 3","27"," 5","25","21"," 9","20"," 3"
"uracil.phosphoribosyltransferase.activity..GO.0004845."," 0"," 2"," 0"," 0"," 6"," 1"," 7"," 4"," 1"," 0","34"," 0","27","12","11","19"," 1"
"urate.oxidase.activity..GO.0004846.","0","0","0","0","7","0","0","0","3","0","2","4","4","1","3","5","0"
"urea.carboxylase.activity..GO.0004847.","0","0","0","0","2","4","0","0","0","0","6","2","5","2","0","7","0"
"ureidoglycolate.hydrolase.activity..GO.0004848.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","0"
"uridine.kinase.activity..GO.0004849.","0","0","0","0","0","0","0","0","0","0","4","0","6","3","0","0","0"
"uridine.phosphorylase.activity..GO.0004850.","0","0","0","0","2","1","1","0","0","1","3","3","4","0","1","1","0"
"uroporphyrin.III.C.methyltransferase.activity..GO.0004851."," 0"," 1"," 1"," 2"," 9"," 4"," 9","12","21","15","23","13","29","18","22","18"," 6"
"uroporphyrinogen.III.synthase.activity..GO.0004852."," 0"," 1"," 0"," 0","10"," 4"," 7"," 7"," 4"," 0","29"," 4","26","36","20","26"," 1"
"uroporphyrinogen.decarboxylase.activity..GO.0004853."," 0"," 1"," 0"," 0","14"," 2"," 7"," 6","11"," 4","58","16","43","31","17","42"," 1"
"xanthine.dehydrogenase.activity..GO.0004854.","  0","  2","  0","  0"," 14","  5","  6","  9"," 12","  4","110"," 15"," 44"," 64"," 31"," 84","  3"
